temperatura_atual,temperatura_maxima,temperatura_minima,umidade_relativa,pressao_atmosferica,velocidade_vento,direcao_vento,precipitacao_mm,visibilidade,cobertura_nuvens,indice_uv,sensacao_termica,ponto_orvalho,mes,estacao,hora_dia,tipo_residencia,ano_construcao,idade_imovel,valor_segurado,faixa_valor,material_construcao,cep_prefixo,regiao_metropolitana,risco_construcao,sinistro_ocorreu,coverage_type,data_sinistro,claim_probability,temperatura_diferencial,gradiente_pressao_24h,precipitacao_24h,precipitacao_7dias
13.9,14.1,11.5,90.0,1010.8,7.6,251.2,0.0,6088.0,38.9,1.2,12.4,11.9,10,primavera,19,apartamento,2003,22,243662.8,medio,alvenaria,03111,True,0.5,0,danos_eletricos,2025-10-07T19:36:25.081341,0.3,2.5999999999999996,-5.33297563748432,0.0,0.0
28.9,32.2,26.1,66.9,1011.7,14.5,169.0,0.0,10832.0,20.0,6.7,28.1,22.3,4,outono,9,casa,2017,8,169293.61,medio,alvenaria,06568,True,0.4,0,danos_eletricos,2025-04-05T09:36:25.081341,0.3,6.100000000000001,0.5067676760912878,0.0,0.0
15.4,19.4,11.8,100.0,991.2,52.6,336.9,23.0,6091.0,83.4,1.8,14.3,15.4,10,primavera,18,apartamento,1989,36,126166.0,baixo,alvenaria,03230,True,0.7,1,danos_eletricos,2023-10-05T18:36:25.081341,0.39,7.599999999999998,12.587502957465992,65.96399342639637,442.1408490936533
6.5,7.9,0.5,90.0,1013.1,8.4,72.1,0.0,10907.0,30.9,0.1,8.7,4.5,7,inverno,4,casa,2011,14,734259.44,alto,alvenaria,04761,True,0.4,0,danos_eletricos,2025-07-21T04:36:25.081341,0.3,7.4,-16.82777366544304,0.0,0.0
25.7,30.5,24.5,75.9,1019.9,8.4,86.9,0.0,7600.0,49.1,4.6,26.9,20.9,10,primavera,5,casa,1974,51,135564.05,baixo,mista,64476,False,0.8,1,danos_eletricos,2024-10-24T05:36:25.081341,0.3,6.0,1.718949341440334,0.0,0.0
23.9,28.3,22.5,96.3,993.9,65.7,92.8,40.4,9629.0,97.4,4.8,22.4,23.2,9,primavera,19,apartamento,1985,40,123222.41,baixo,alvenaria,22173,True,0.7,1,danos_eletricos,2025-09-04T19:36:25.081341,0.39,5.800000000000001,6.858958711326229,62.28625915888241,162.6016827548683
20.6,24.3,16.1,90.0,1005.2,14.0,15.3,0.0,13609.0,23.6,4.4,22.8,18.6,1,verao,5,apartamento,1981,44,105769.69,baixo,madeira,08444,True,0.7,0,danos_eletricos,2023-01-31T05:36:25.081341,0.3,8.2,-3.056847356813892,0.0,0.0
17.1,18.7,10.3,90.0,1007.8,6.9,94.3,0.0,12958.0,34.3,3.1,19.2,15.1,9,primavera,6,kitnet,1994,31,264375.85,medio,alvenaria,07745,True,0.6499999999999999,0,danos_eletricos,2023-09-04T06:36:25.081341,0.3,8.399999999999999,-7.811728834815642,0.0,0.0
21.6,23.1,16.7,95.6,1004.8,46.8,275.3,40.8,5398.0,92.6,4.2,23.2,20.7,4,outono,7,kitnet,1999,26,81901.83,baixo,alvenaria,05576,True,0.6499999999999999,1,danos_eletricos,2025-04-03T07:36:25.081341,0.95,6.400000000000002,-8.961548061972291,62.33667496124515,188.2493068363762
16.3,20.1,16.0,90.0,1012.7,12.0,75.7,0.0,6686.0,29.1,2.9,19.2,14.3,9,primavera,18,apartamento,2018,7,421946.6,alto,alvenaria,06378,True,0.2,1,danos_eletricos,2025-09-23T18:36:25.081341,0.3,4.100000000000001,-10.19929213376601,0.0,0.0
12.8,13.0,6.4,64.6,1005.4,17.5,30.5,0.0,11804.0,45.6,0.6,15.7,5.8,6,inverno,7,sobrado,1987,38,100288.73,baixo,alvenaria,03992,True,0.8999999999999999,0,danos_eletricos,2025-06-25T07:36:25.081341,0.3,6.6,0.00021460525803274066,0.0,0.0
40.4,43.3,36.9,30.9,1013.6,2.9,81.1,0.0,9273.0,30.6,8.8,39.9,26.6,2,verao,14,casa,2022,3,730719.44,alto,alvenaria,31507,True,0.30000000000000004,0,danos_eletricos,2023-02-14T14:36:25.081341,0.3,6.399999999999999,-6.7009424722973305,0.0,0.0
13.5,18.3,8.0,80.0,1011.9,21.3,287.9,0.0,14713.0,30.5,2.3,15.3,9.5,8,inverno,19,casa,2007,18,307188.21,medio,alvenaria,53380,False,0.5,0,danos_eletricos,2024-08-26T19:36:25.081341,0.3,10.3,10.291135008972228,0.0,0.0
34.2,34.9,26.7,78.3,1002.8,78.1,287.8,20.9,11841.0,70.1,8.6,36.4,29.8,12,verao,16,casa,1977,48,125294.97,baixo,alvenaria,36048,False,0.8,1,danos_eletricos,2024-12-12T16:36:25.081341,0.95,8.2,-5.7079908397130525,36.728155161121464,250.60039784939792
19.9,24.2,16.0,68.7,981.2,76.6,76.0,35.1,13443.0,90.3,3.3,18.7,13.6,7,inverno,14,kitnet,1981,44,113284.34,baixo,alvenaria,85506,False,0.75,1,danos_eletricos,2024-07-13T14:36:25.081341,0.39,8.2,-8.247432255603082,70.23099802153112,465.56849704251283
40.7,44.7,36.5,68.7,995.7,73.8,263.8,47.8,10708.0,100.0,10.6,42.8,34.4,12,verao,14,apartamento,2018,7,622828.63,alto,alvenaria,08548,True,0.2,1,danos_eletricos,2022-12-06T14:36:25.081341,0.95,8.200000000000003,-9.07286954017776,76.80760527519784,180.998940225431
28.4,32.9,26.9,93.2,990.7,73.5,179.1,55.1,12038.0,100.0,6.2,30.5,27.0,10,primavera,15,casa,2016,9,163655.73,medio,alvenaria,01711,True,0.4,1,danos_eletricos,2022-10-24T15:36:25.081341,0.3,6.0,-0.9349299186376863,154.16317160044525,1028.8755624678224
23.3,24.0,20.6,85.0,1003.5,59.6,284.3,49.7,14959.0,100.0,4.5,23.9,20.3,5,outono,7,apartamento,2012,13,646011.82,alto,alvenaria,02187,True,0.30000000000000004,1,danos_eletricos,2024-05-25T07:36:25.081341,0.95,3.3999999999999986,12.657825042055322,66.74777827538499,164.7686141924628
14.9,17.3,14.9,95.0,1000.8,12.7,69.7,0.0,7730.0,36.0,2.7,17.8,13.9,1,verao,23,apartamento,1998,27,487175.13,alto,alvenaria,98383,False,0.4,0,danos_eletricos,2025-01-14T23:36:25.081341,0.3,2.4000000000000004,-1.0768560933522875,0.0,0.0
2.9,3.3,-0.4,100.0,992.1,58.9,212.7,55.3,5679.0,100.0,0.0,1.5,2.9,6,inverno,2,casa,2000,25,395568.26,medio,mista,87957,False,0.6000000000000001,1,danos_eletricos,2023-06-02T02:36:25.081341,0.3,3.6999999999999997,-0.5210448467630733,83.22305816912755,187.0942566652684
27.6,32.5,22.3,72.5,995.4,71.4,148.3,49.6,8590.0,100.0,5.4,26.1,22.0,11,primavera,16,casa,1976,49,91269.21,baixo,alvenaria,07582,True,0.8,1,danos_eletricos,2022-11-03T16:36:25.081341,0.95,10.2,-5.254172058161114,132.42575927521236,525.7643938053109
33.5,35.4,32.1,64.4,1005.3,69.7,150.2,23.2,7263.0,80.8,7.5,35.9,26.4,5,outono,13,apartamento,2008,17,117016.9,baixo,alvenaria,35688,False,0.5,1,danos_eletricos,2024-05-05T13:36:25.081341,0.95,3.299999999999997,-5.357919106986635,57.745780219630795,321.0325303619009
16.3,17.8,11.9,90.0,1022.0,7.9,212.2,0.0,6924.0,40.6,1.6,18.3,14.3,5,outono,21,casa,2023,2,661588.75,alto,alvenaria,06341,True,0.30000000000000004,1,danos_eletricos,2023-05-13T21:36:25.081341,0.3,5.9,-9.238072090806902,0.0,0.0
8.9,9.4,6.4,90.0,1008.8,14.8,307.0,0.0,13043.0,14.6,0.0,10.1,6.9,6,inverno,21,sobrado,2020,5,398854.07,medio,alvenaria,04397,True,0.5,1,danos_eletricos,2024-06-25T21:36:25.081341,0.3,3.0,4.092095019945435,0.0,0.0
19.7,21.7,17.9,80.0,1015.6,0.0,206.8,11.6,13051.0,45.8,2.7,22.0,15.7,10,primavera,22,casa,1977,48,138782.08,baixo,madeira,26924,True,0.8,0,danos_eletricos,2023-10-03T22:36:25.081341,0.3,3.8000000000000007,10.498949658764055,20.57290126534315,129.99224847850618
35.1,39.5,28.9,48.0,1013.4,12.0,34.5,22.4,7617.0,81.4,8.3,36.1,24.7,11,primavera,9,casa,1973,52,280280.76,medio,alvenaria,49579,False,0.7,0,danos_eletricos,2022-11-16T09:36:25.081341,0.3,10.600000000000001,21.253551604460647,45.19137469182403,203.25526493801348
18.6,21.0,15.3,90.0,1018.8,4.8,259.3,47.9,6556.0,100.0,3.2,17.1,16.6,12,verao,20,apartamento,2023,2,1788539.56,premium,mista,08446,True,0.15000000000000002,0,danos_eletricos,2023-12-25T20:36:25.081341,0.3,5.699999999999999,0.3772000372304105,67.23020973444339,392.98304826180623
24.4,27.9,19.4,100.0,996.0,72.3,32.5,48.8,6130.0,100.0,4.1,24.3,24.4,3,outono,7,casa,1975,50,185188.64,medio,alvenaria,56883,False,0.7,1,danos_eletricos,2023-03-18T07:36:25.081341,0.95,8.5,10.829722642550406,108.89239901922522,649.9371581498668
28.8,29.9,21.3,59.9,996.7,65.8,330.0,47.4,12254.0,100.0,6.5,29.6,20.8,8,inverno,11,sobrado,2020,5,603643.92,alto,alvenaria,01910,True,0.4,1,danos_eletricos,2025-08-07T11:36:25.081341,0.95,8.599999999999998,9.884608124891031,133.66587757424202,307.90078480252953
15.4,19.8,10.0,90.0,1020.6,5.9,212.9,18.6,6684.0,65.4,1.2,15.8,13.4,3,outono,19,casa,2000,25,290036.88,medio,alvenaria,06151,True,0.6000000000000001,0,danos_eletricos,2023-03-02T19:36:25.081341,0.3,9.8,1.5979928617229353,34.76045222682928,131.07274762410418
20.3,22.0,14.4,100.0,997.0,40.3,43.5,25.8,9821.0,80.1,4.4,18.8,20.3,12,verao,6,apartamento,1990,35,230904.69,medio,alvenaria,03915,True,0.6000000000000001,1,danos_eletricos,2022-12-12T06:36:25.081341,0.95,7.6,-9.413853740805983,42.04374667455051,143.2810153714464
29.6,30.8,24.6,54.1,1021.3,0.0,182.2,0.0,6667.0,44.8,5.8,31.4,20.4,9,primavera,16,apartamento,2008,17,289402.01,medio,madeira,04143,True,0.4,1,danos_eletricos,2025-09-04T16:36:25.081341,0.3,6.199999999999999,-0.2680280315238943,0.0,0.0
38.6,39.6,37.1,41.2,1013.3,7.5,16.0,26.3,13100.0,78.5,8.3,38.2,26.8,2,verao,12,casa,1996,29,160944.33,medio,mista,09080,True,0.6000000000000001,0,danos_eletricos,2025-02-19T12:36:25.081341,0.3,2.5,-10.334949971591339,59.658181093101504,253.365848903113
17.5,22.1,13.9,95.8,994.2,68.1,182.6,54.0,8253.0,100.0,2.3,16.0,16.7,8,inverno,10,casa,1995,30,409255.94,alto,alvenaria,87047,False,0.5,0,danos_eletricos,2025-08-19T10:36:25.081341,0.39,8.200000000000001,3.6579284454272623,108.40418868687125,270.5571465617797
35.3,35.8,32.8,32.1,1015.2,11.5,245.5,0.0,12176.0,46.2,8.5,33.4,21.7,3,outono,8,apartamento,1995,30,499086.97,alto,alvenaria,26192,True,0.4,1,danos_eletricos,2023-03-23T08:36:25.081341,0.3,3.0,10.002471172516392,0.0,0.0
40.1,43.4,38.0,63.2,1000.2,61.2,109.1,26.7,6877.0,82.7,10.3,39.6,32.7,1,verao,11,apartamento,2010,15,333408.84,medio,alvenaria,74785,False,0.4,1,danos_eletricos,2025-01-27T11:36:25.081341,0.95,5.399999999999999,-0.0883538440788294,36.86089272111915,158.97491864993918
31.9,32.0,26.3,54.5,1011.0,12.1,195.3,0.0,5896.0,12.3,6.9,34.4,22.8,3,outono,12,casa,1987,38,140472.88,baixo,alvenaria,04290,True,0.8,0,danos_eletricos,2023-03-20T12:36:25.081341,0.3,5.699999999999999,-10.8798388454481,0.0,0.0
27.7,32.1,24.5,90.9,999.3,63.1,333.3,35.9,14678.0,93.2,5.0,26.6,25.9,11,primavera,7,casa,2009,16,69498.13,baixo,alvenaria,72187,True,0.6000000000000001,0,danos_eletricos,2024-11-24T07:36:25.081341,0.95,7.600000000000001,5.083746612645502,95.20794083466151,271.18779784503096
7.4,7.5,5.4,88.6,1020.4,8.0,225.9,0.0,8515.0,48.1,0.0,6.9,5.1,8,inverno,4,sobrado,2022,3,678211.56,alto,alvenaria,07871,True,0.4,0,danos_eletricos,2023-08-09T04:36:25.081341,0.3,2.0999999999999996,-8.895009314603486,0.0,0.0
22.3,24.4,20.3,89.7,995.2,62.9,330.8,37.8,14107.0,95.7,4.2,21.8,20.2,4,outono,0,casa,1981,44,57024.61,baixo,alvenaria,71374,True,0.8,1,danos_eletricos,2025-04-16T00:36:25.081341,0.95,4.099999999999998,-9.681378446443306,48.8836247379653,296.5495029609935
36.5,36.5,35.8,56.8,994.6,75.7,160.0,20.3,10787.0,82.0,9.4,37.9,27.8,4,outono,10,casa,1987,38,55428.01,baixo,alvenaria,28566,True,0.8,1,danos_eletricos,2025-04-22T10:36:25.081341,0.507,0.7000000000000028,3.555489525447631,48.49957648534171,332.91592643966874
32.3,34.4,24.7,48.5,1020.8,0.0,184.6,28.0,11748.0,70.3,6.7,35.2,22.0,4,outono,11,kitnet,2022,3,513129.38,alto,alvenaria,05014,True,0.25,0,danos_eletricos,2025-04-23T11:36:25.081341,0.3,9.7,-3.7497440182518664,63.30844747375284,296.8638246655438
42.5,45.1,40.7,53.6,999.7,44.0,87.6,41.7,13667.0,100.0,10.1,44.9,33.2,2,verao,13,casa,1989,36,147643.11,baixo,alvenaria,25908,True,0.8,1,danos_eletricos,2024-02-15T13:36:25.081341,0.95,4.399999999999999,-13.537289824735591,85.89381966231407,183.61933211793811
23.5,23.6,20.9,98.7,1001.7,44.4,23.3,23.2,7088.0,91.7,3.6,23.9,23.2,5,outono,6,sobrado,2003,22,294824.49,medio,alvenaria,28520,True,0.7,1,danos_eletricos,2024-05-28T06:36:25.081341,0.95,2.700000000000003,-5.053601324322215,41.37994808546071,198.77926689757825
13.1,15.4,6.6,62.9,1003.0,14.4,78.6,0.0,8380.0,30.2,2.0,14.4,5.7,7,inverno,16,casa,2014,11,1614432.51,premium,alvenaria,82858,True,0.35000000000000003,0,danos_eletricos,2024-07-27T16:36:25.081341,0.3,8.8,0.5620476570704169,0.0,0.0
23.5,24.0,21.9,90.0,1023.3,5.9,35.8,0.0,5314.0,20.2,5.4,23.5,21.5,12,verao,7,apartamento,2001,24,360557.75,medio,alvenaria,07011,True,0.5,0,danos_eletricos,2022-12-09T07:36:25.081341,0.3,2.1000000000000014,-3.417687433483588,0.0,0.0
15.7,17.0,11.2,90.2,991.1,62.0,141.0,47.5,11775.0,100.0,2.7,18.0,13.8,8,inverno,23,casa,1976,49,81349.82,baixo,alvenaria,66102,False,0.8,1,danos_eletricos,2025-08-08T23:36:25.081341,0.39,5.800000000000001,-2.4059336958499142,135.9829687050295,678.9095048041421
34.6,39.2,28.8,92.3,1010.9,66.9,108.2,77.6,14745.0,100.0,8.7,36.4,33.0,2,verao,14,casa,1995,30,111780.3,baixo,alvenaria,08659,True,0.7,1,danos_eletricos,2023-02-06T14:36:25.081341,0.95,10.400000000000002,-8.32857048149327,223.22388812142754,1393.2292321844197
22.2,24.4,17.3,100.0,1004.9,59.9,51.6,24.3,13650.0,81.1,4.0,24.7,22.2,4,outono,3,casa,1989,36,387425.15,medio,madeira,32346,True,0.7,1,danos_eletricos,2023-04-19T03:36:25.081341,0.95,7.099999999999998,9.236673524348072,63.34395381851265,227.9762080246732
26.1,28.5,25.8,74.8,1011.6,19.3,307.9,0.0,13960.0,15.4,5.7,28.1,21.0,10,primavera,21,apartamento,2010,15,687012.95,alto,alvenaria,72886,True,0.30000000000000004,1,danos_eletricos,2023-10-13T21:36:25.081341,0.3,2.6999999999999993,-11.951113468479642,0.0,0.0
15.7,19.5,8.7,90.0,1006.9,10.0,61.0,0.0,14284.0,15.5,2.6,17.2,13.7,10,primavera,5,apartamento,2019,6,743577.4,alto,alvenaria,08878,True,0.2,0,danos_eletricos,2024-10-17T05:36:25.081341,0.3,10.8,-3.669269187740153,0.0,0.0
28.9,31.4,24.4,100.0,997.8,72.0,153.6,40.3,11025.0,100.0,6.0,31.0,28.9,2,verao,8,sobrado,1973,52,208347.7,medio,mista,09677,True,0.8,1,danos_eletricos,2023-02-03T08:36:25.081341,0.95,7.0,0.16781519645152887,92.23821976545662,495.8708867912868
28.0,31.0,23.0,40.0,1024.7,5.0,153.3,0.0,14092.0,46.1,6.6,28.8,16.0,8,inverno,12,apartamento,1999,26,639405.5,alto,alvenaria,05099,True,0.4,0,danos_eletricos,2023-08-07T12:36:25.081341,0.3,8.0,-1.0872697630035875,0.0,0.0
17.2,17.7,10.5,90.0,1015.0,6.3,325.8,8.9,5334.0,37.3,1.9,15.8,15.2,4,outono,23,apartamento,2017,8,1552415.98,premium,mista,09457,True,0.15000000000000002,0,danos_eletricos,2025-04-22T23:36:25.081341,0.3,7.199999999999999,-3.481198027488256,14.629127958725507,90.67159441363677
21.3,24.8,16.9,100.0,995.4,61.8,105.4,38.6,14962.0,91.9,4.7,22.4,21.3,2,verao,18,apartamento,2004,21,292832.41,medio,madeira,02237,True,0.5,1,danos_eletricos,2023-02-18T18:36:25.081341,0.95,7.900000000000002,-12.184163920753862,55.84386861335652,195.68595303076603
16.6,20.2,15.5,100.0,1010.1,49.6,170.9,33.4,6752.0,83.5,3.2,14.7,16.6,11,primavera,1,sobrado,2004,21,336150.68,medio,alvenaria,09611,True,0.7,1,danos_eletricos,2023-11-30T01:36:25.081341,0.95,4.699999999999999,-3.0754242612887985,79.05800510432157,370.8604285834644
29.4,32.0,24.5,47.0,1015.8,12.9,155.9,25.5,7808.0,82.4,5.5,30.0,18.8,9,primavera,14,sobrado,1974,51,342298.6,medio,alvenaria,02291,True,0.8,0,danos_eletricos,2024-09-28T14:36:25.081341,0.3,7.5,-5.293277956556967,43.44876493199815,141.83547880085544
40.8,45.3,38.6,30.0,1015.6,14.2,320.4,79.4,13686.0,100.0,9.9,42.4,26.8,2,verao,11,casa,1971,54,54201.0,baixo,alvenaria,22349,True,0.8,1,danos_eletricos,2023-02-19T11:36:25.081341,0.3,6.699999999999996,4.481338941148332,218.09846657033802,648.0070816421462
23.9,24.4,19.1,60.2,1006.8,12.4,306.4,24.4,7155.0,65.3,5.1,23.8,15.9,4,outono,16,apartamento,2017,8,258527.9,medio,alvenaria,04941,True,0.30000000000000004,0,danos_eletricos,2025-04-07T16:36:25.081341,0.3,5.299999999999997,-1.8305321918744504,58.79888194792285,157.86490829575357
19.6,21.7,13.5,71.0,1020.9,0.0,285.1,0.0,11539.0,41.0,2.9,19.5,13.8,2,verao,18,apartamento,1988,37,141503.23,baixo,alvenaria,01792,True,0.7,0,danos_eletricos,2024-02-28T18:36:25.081341,0.3,8.2,3.97895131401431,0.0,0.0
4.5,8.0,3.7,100.0,1007.3,63.7,18.0,35.1,8070.0,100.0,0.0,3.5,4.5,7,inverno,2,apartamento,1995,30,79505.19,baixo,madeira,03515,True,0.6000000000000001,1,danos_eletricos,2024-07-12T02:36:25.081341,0.95,4.3,-8.695146900091943,84.89566987531019,169.92033344502394
39.0,42.5,37.7,63.3,994.5,47.7,232.4,37.0,6602.0,100.0,9.4,37.7,31.7,12,verao,11,casa,2018,7,463531.7,alto,alvenaria,02286,True,0.30000000000000004,1,danos_eletricos,2022-12-04T11:36:25.081341,0.39,4.799999999999997,-6.533103418248478,93.001380267806,274.8948579879231
21.9,25.2,15.1,87.8,1002.7,70.1,266.1,41.9,5363.0,98.0,4.6,22.9,19.5,4,outono,0,casa,2007,18,134136.9,baixo,alvenaria,28973,True,0.6000000000000001,1,danos_eletricos,2024-04-08T00:36:25.081341,0.95,10.1,-8.611270808889111,89.31890719866247,431.4215278793742
25.1,25.1,24.5,72.3,1013.4,9.5,348.6,0.0,11118.0,24.5,4.4,26.7,19.6,3,outono,8,casa,1980,45,119437.42,baixo,alvenaria,24969,True,0.8,0,danos_eletricos,2025-03-13T08:36:25.081341,0.3,0.6000000000000014,-10.07211622065083,0.0,0.0
3.1,7.2,-3.2,95.0,1004.9,4.2,314.8,0.0,13288.0,15.4,0.0,6.1,2.1,7,inverno,19,casa,1991,34,99278.96,baixo,alvenaria,94919,False,0.8,0,danos_eletricos,2024-07-11T19:36:25.081341,0.3,10.4,-17.30353566252196,0.0,0.0
25.6,26.8,19.6,100.0,1002.0,44.0,271.1,22.9,12470.0,79.7,5.3,27.6,25.6,10,primavera,17,apartamento,2016,9,224076.29,medio,alvenaria,33297,False,0.30000000000000004,1,danos_eletricos,2024-10-25T17:36:25.081341,0.95,7.199999999999999,0.25373127871603884,44.88747879264197,194.432188448386
32.6,34.1,28.1,50.0,1011.9,4.2,278.4,13.3,5274.0,50.0,6.8,33.6,22.6,5,outono,10,casa,1988,37,114363.63,baixo,alvenaria,94357,False,0.8,0,danos_eletricos,2024-05-28T10:36:25.081341,0.3,6.0,3.6726590183966508,26.684682736915978,74.86557702211705
21.0,24.6,17.4,100.0,994.7,60.0,41.6,70.0,5854.0,100.0,4.7,21.6,21.0,12,verao,0,apartamento,2019,6,413229.94,alto,alvenaria,09384,True,0.2,1,danos_eletricos,2023-12-28T00:36:25.081341,0.3,7.200000000000003,-1.4010970196718855,156.8250808418069,435.34017655798596
45.6,49.6,45.5,30.3,1018.2,4.7,193.6,53.8,11995.0,100.0,11.2,46.7,31.7,1,verao,11,apartamento,2008,17,89931.01,baixo,alvenaria,27973,True,0.5,0,danos_eletricos,2025-01-06T11:36:25.081341,0.3,4.100000000000001,-14.699404499041545,104.05564996906041,599.519753229932
17.5,21.2,16.3,81.8,1013.6,9.2,225.9,45.5,5143.0,100.0,3.3,17.6,13.9,4,outono,5,apartamento,2000,25,102337.86,baixo,alvenaria,01149,True,0.6000000000000001,1,danos_eletricos,2025-04-25T05:36:25.081341,0.3,4.899999999999999,4.9828798765049305,58.411684367703785,237.073140029512
23.3,24.2,18.3,71.1,1015.5,6.0,150.4,0.0,10333.0,12.0,4.5,21.8,17.5,3,outono,21,casa,2017,8,172070.55,medio,alvenaria,35734,False,0.4,0,danos_eletricos,2025-03-27T21:36:25.081341,0.3,5.899999999999999,3.4783617160893137,0.0,0.0
12.3,15.4,5.9,100.0,983.1,74.5,298.2,36.5,13904.0,96.4,1.0,15.1,12.3,1,verao,2,sobrado,2019,6,384898.61,medio,alvenaria,85432,False,0.5,1,danos_eletricos,2023-01-05T02:36:25.081341,0.3,9.5,2.4365556043029475,101.62589539344604,649.3299377065043
29.8,31.0,26.8,66.1,1017.6,0.0,306.3,0.0,7127.0,47.4,6.7,28.6,23.0,10,primavera,8,kitnet,1974,51,120293.35,baixo,alvenaria,01267,True,0.75,0,danos_eletricos,2023-10-06T08:36:25.081341,0.3,4.199999999999999,-4.843063288390326,0.0,0.0
15.1,16.8,9.8,66.9,1013.8,12.1,135.1,0.0,11606.0,37.4,2.6,17.4,8.4,6,inverno,7,sobrado,2009,16,406186.15,alto,madeira,09637,True,0.5,0,danos_eletricos,2023-06-04T07:36:25.081341,0.3,7.0,-4.271881764030606,0.0,0.0
11.4,15.0,4.8,76.8,1016.1,3.8,204.5,0.0,9950.0,21.4,1.3,13.3,6.7,7,inverno,17,apartamento,2000,25,74774.78,baixo,alvenaria,03046,True,0.6000000000000001,0,danos_eletricos,2024-07-28T17:36:25.081341,0.3,10.2,-7.583744627698444,0.0,0.0
38.2,40.7,36.0,59.8,997.8,41.0,71.7,35.0,7191.0,85.4,8.9,40.6,30.2,3,outono,12,apartamento,1994,31,263402.53,medio,alvenaria,08815,True,0.6000000000000001,0,danos_eletricos,2024-03-09T12:36:25.081341,0.95,4.700000000000003,17.535518547436666,70.88298931231648,448.58718713871156
21.9,24.3,15.9,73.6,1008.0,14.5,313.2,0.0,8697.0,14.1,3.9,24.7,16.6,3,outono,17,sobrado,2020,5,817999.07,premium,alvenaria,09921,True,0.35,0,danos_eletricos,2025-03-21T17:36:25.081341,0.3,8.4,10.62976923207777,0.0,0.0
22.8,27.2,15.8,99.7,1000.3,49.0,63.7,39.5,11101.0,100.0,3.9,21.9,22.7,5,outono,0,apartamento,1995,30,300470.36,medio,alvenaria,55347,False,0.5,1,danos_eletricos,2023-05-14T00:36:25.081341,0.95,11.399999999999999,-9.936691520039899,110.60470226069864,647.3393749305654
8.8,12.1,7.5,100.0,1001.9,62.7,162.3,41.5,5067.0,100.0,0.0,10.1,8.8,8,inverno,4,casa,2015,10,183309.99,medio,alvenaria,05304,True,0.4,1,danos_eletricos,2025-08-17T04:36:25.081341,0.95,4.6,0.17393610907854828,95.28367292956713,391.88811854805675
43.7,47.1,41.8,30.0,1011.8,10.0,168.4,0.0,9609.0,31.6,11.3,44.9,29.7,12,verao,10,casa,1992,33,134968.49,baixo,alvenaria,79734,False,0.8,0,danos_eletricos,2023-12-17T10:36:25.081341,0.3,5.300000000000004,-0.23186349724992472,0.0,0.0
15.7,20.6,12.9,100.0,995.2,59.8,273.7,44.1,7491.0,100.0,3.0,16.1,15.7,1,verao,4,apartamento,1989,36,120197.0,baixo,alvenaria,09872,True,0.7,1,danos_eletricos,2023-01-12T04:36:25.081341,0.95,7.700000000000001,-4.36523392363949,127.73168422313803,637.9274143574513
8.8,13.6,8.5,90.0,1012.4,14.2,101.9,0.0,5093.0,36.2,0.0,11.4,6.8,7,inverno,5,kitnet,1971,54,75105.25,baixo,alvenaria,07027,True,0.75,1,danos_eletricos,2024-07-24T05:36:25.081341,0.3,5.1,-6.634353593856901,0.0,0.0
5.2,8.5,1.2,100.0,990.7,71.5,245.2,59.2,12220.0,100.0,0.0,6.4,5.2,8,inverno,0,casa,1978,47,61755.82,baixo,mista,08350,True,0.8,1,danos_eletricos,2025-08-22T00:36:25.081341,0.39,7.3,-13.453508772756837,155.88737796846684,584.3533047836661
11.0,15.5,4.1,100.0,1004.8,64.6,20.2,36.2,10491.0,100.0,0.2,9.0,11.0,4,outono,3,casa,1975,50,113031.86,baixo,alvenaria,88627,False,0.8,1,danos_eletricos,2023-04-09T03:36:25.081341,0.95,11.4,1.0239901490274783,90.4785723396151,252.40815769816325
16.2,16.8,8.3,100.0,995.2,62.2,10.2,50.3,9862.0,100.0,3.0,18.2,16.2,10,primavera,3,apartamento,2000,25,227188.97,medio,alvenaria,05885,True,0.5,1,danos_eletricos,2025-10-01T03:36:25.081341,0.95,8.5,-11.93559031743895,86.96007219958169,396.70546654982167
39.7,42.1,32.4,58.3,988.7,72.0,173.9,41.1,12353.0,99.6,9.8,39.9,31.3,10,primavera,11,apartamento,2016,9,735667.84,alto,alvenaria,39033,False,0.2,1,danos_eletricos,2022-10-20T11:36:25.081341,0.39,9.700000000000003,-7.915690163203324,64.25958897525807,360.3832438797241
33.8,33.9,30.9,43.8,1012.2,13.1,219.3,0.0,8229.0,20.5,7.6,34.6,22.6,4,outono,9,casa,1987,38,59925.56,baixo,alvenaria,24662,True,0.8,0,danos_eletricos,2024-04-07T09:36:25.081341,0.3,3.0,0.7650702168711936,0.0,0.0
1.9,5.0,-3.9,95.0,1010.7,13.8,348.1,16.5,14100.0,51.5,0.0,0.6,0.9,7,inverno,4,casa,1999,26,240252.62,medio,mista,80290,True,0.6000000000000001,1,danos_eletricos,2023-07-22T04:36:25.081341,0.3,8.9,2.2576616589706173,22.389600480212827,154.35574027867594
33.5,36.6,31.9,66.9,996.2,57.0,294.7,37.6,14003.0,100.0,8.0,34.0,26.9,5,outono,10,apartamento,1982,43,90343.65,baixo,alvenaria,03117,True,0.7,1,danos_eletricos,2023-05-07T10:36:25.081341,0.95,4.700000000000003,-8.55038490528201,111.190106651718,737.4315453544463
