temperatura_atual,temperatura_maxima,temperatura_minima,umidade_relativa,pressao_atmosferica,velocidade_vento,direcao_vento,precipitacao_mm,visibilidade,cobertura_nuvens,indice_uv,sensacao_termica,ponto_orvalho,mes,estacao,hora_dia,tipo_residencia,ano_construcao,idade_imovel,valor_segurado,faixa_valor,material_construcao,cep_prefixo,regiao_metropolitana,risco_construcao,sinistro_ocorreu,coverage_type,data_sinistro,claim_probability,temperatura_diferencial,gradiente_pressao_24h,precipitacao_24h,precipitacao_7dias
33.8,33.8,26.6,53.1,1020.2,13.4,350.6,0.0,12689.0,38.2,7.5,33.5,24.4,9,primavera,15,casa,2006,19,714737.04,alto,alvenaria,08184,True,0.4,1,granizo,2024-09-12T15:10:16.977143,0.08,7.199999999999996,0.6871248582764178,0.0,0.0
15.1,17.8,7.4,90.0,1020.4,3.7,299.5,0.0,13454.0,48.5,2.1,14.1,13.1,4,outono,0,casa,2023,2,1569050.09,premium,alvenaria,03714,True,0.25,0,granizo,2023-04-18T00:10:16.977143,0.12,10.4,6.750725108979802,0.0,0.0
23.9,25.5,16.5,64.5,1015.4,0.0,58.7,0.0,8519.0,34.6,5.6,24.7,16.7,9,primavera,7,apartamento,2001,24,104458.16,baixo,alvenaria,01142,True,0.6000000000000001,0,granizo,2025-09-14T07:10:16.977143,0.08,9.0,-13.581349509196711,0.0,0.0
27.2,29.9,25.5,100.0,994.1,46.4,160.9,18.5,8992.0,82.6,5.9,28.1,27.2,2,verao,23,apartamento,1992,33,101146.58,baixo,alvenaria,02750,True,0.7,1,granizo,2024-02-13T23:10:16.977143,0.156,4.399999999999999,-3.0018307154688637,45.7803058480731,178.93999698621633
27.0,28.1,19.9,100.0,994.1,68.8,228.4,38.7,7049.0,90.5,5.0,29.4,27.0,9,primavera,1,casa,1974,51,104463.21,baixo,alvenaria,07061,True,0.8,1,granizo,2025-09-23T01:10:16.977143,0.156,8.200000000000003,2.606939864615783,93.24646204830748,334.6035870026765
14.2,16.2,11.3,77.6,1002.1,12.4,356.5,0.0,10565.0,25.4,2.1,16.4,9.8,10,primavera,22,casa,2019,6,400201.9,alto,alvenaria,85977,False,0.30000000000000004,0,granizo,2023-10-13T22:10:16.977143,0.08,4.899999999999999,-1.0001367483583021,0.0,0.0
39.6,41.3,35.2,42.2,1014.4,4.0,258.3,10.8,13578.0,50.0,9.6,38.9,28.0,2,verao,11,sobrado,1997,28,292666.26,medio,alvenaria,05367,True,0.7,0,granizo,2025-02-13T11:10:16.977143,0.10400000000000001,6.099999999999994,6.819013710580533,31.70759841108049,217.34282708782115
15.6,17.3,15.5,90.0,1019.9,13.6,203.9,23.7,9183.0,95.7,1.7,16.8,13.6,10,primavera,23,sobrado,2019,6,311403.52,medio,alvenaria,02191,True,0.5,0,granizo,2025-10-04T23:10:16.977143,0.12,1.8000000000000007,-13.660622332678109,53.32846844808769,148.82166359333263
29.3,30.3,24.3,66.8,1016.3,0.0,80.4,27.4,10161.0,99.5,6.8,27.8,22.7,12,verao,17,casa,2018,7,227008.47,medio,alvenaria,46845,False,0.4,0,granizo,2024-12-27T17:10:16.977143,0.08,6.0,-2.4812323812448707,47.851768163236486,255.21384541210165
38.9,42.9,31.6,30.4,1017.2,10.4,263.5,0.0,11797.0,44.0,9.1,37.4,25.0,12,verao,11,casa,1977,48,137794.33,baixo,madeira,26349,True,0.8,0,granizo,2024-12-07T11:10:16.977143,0.10400000000000001,11.299999999999997,-16.124138795289475,0.0,0.0
15.9,19.8,14.6,59.9,1015.0,13.9,248.5,0.0,9116.0,25.0,1.4,17.0,7.9,7,inverno,2,casa,2008,17,50698.04,baixo,alvenaria,24496,True,0.6000000000000001,0,granizo,2023-07-05T02:10:16.977143,0.08,5.200000000000001,-14.826326854396676,0.0,0.0
8.4,11.1,8.3,95.0,1012.7,0.0,323.8,0.0,9208.0,43.7,0.5,6.8,7.4,5,outono,3,casa,2006,19,250607.16,medio,alvenaria,80107,True,0.5,0,granizo,2025-05-10T03:10:16.977143,0.12,2.799999999999999,16.49488683417217,0.0,0.0
11.6,14.8,8.4,82.2,1017.8,11.5,101.5,0.0,14301.0,14.4,0.8,14.3,8.0,6,inverno,17,casa,1999,26,242291.12,medio,alvenaria,07442,True,0.6000000000000001,0,granizo,2024-06-15T17:10:16.977143,0.156,6.4,-12.699724290258493,0.0,0.0
45.1,46.4,37.4,93.1,991.8,64.4,301.8,41.5,7552.0,100.0,11.6,45.3,43.7,1,verao,8,sobrado,2000,25,160952.33,medio,alvenaria,44213,False,0.7,1,granizo,2024-01-03T08:10:16.977143,0.12,9.0,-0.273959080964858,59.242527636201594,222.51736215133775
28.1,30.6,26.5,100.0,999.3,43.7,27.9,59.1,9018.0,100.0,5.4,28.9,28.1,5,outono,21,casa,2009,16,78746.86,baixo,madeira,73702,False,0.6000000000000001,0,granizo,2024-05-13T21:10:16.977143,0.12,4.100000000000001,8.71475957629018,163.0433258708173,839.3122399759337
24.0,25.0,21.8,73.8,1015.0,7.6,10.2,0.0,9322.0,33.5,5.1,24.7,18.8,3,outono,21,apartamento,2018,7,1764560.68,premium,alvenaria,23069,True,0.15000000000000002,0,granizo,2024-03-09T21:10:16.977143,0.08,3.1999999999999993,-1.7661768587180164,0.0,0.0
14.8,19.1,7.6,80.0,1011.9,12.2,317.6,0.0,6239.0,26.1,1.6,16.3,10.8,6,inverno,0,casa,1973,52,52340.05,baixo,alvenaria,23514,True,0.8,0,granizo,2023-06-18T00:10:16.977143,0.156,11.500000000000002,-7.8125969854117745,0.0,0.0
27.7,30.5,21.5,61.4,1006.1,13.0,211.2,10.2,8413.0,56.0,6.4,29.8,20.0,5,outono,9,casa,2017,8,439566.75,alto,alvenaria,08544,True,0.30000000000000004,0,granizo,2024-05-10T09:10:16.977143,0.08,9.0,0.5407682837441379,15.154658953263995,79.33576970542445
33.0,35.9,31.0,58.4,1018.6,2.2,251.2,0.0,5653.0,31.3,7.2,33.6,24.6,10,primavera,8,casa,2020,5,379433.48,medio,alvenaria,65478,False,0.4,0,granizo,2025-10-09T08:10:16.977143,0.08,4.899999999999999,-8.282259652955648,0.0,0.0
47.4,51.6,47.3,30.0,1011.6,7.9,15.9,0.0,11097.0,33.2,10.8,46.5,33.4,2,verao,13,apartamento,2019,6,661430.98,alto,alvenaria,34372,False,0.2,0,granizo,2025-02-09T13:10:16.977143,0.08,4.300000000000004,-18.794102712175416,0.0,0.0
23.4,26.0,22.9,100.0,986.5,63.5,178.3,41.9,9972.0,97.5,3.7,22.0,23.4,11,primavera,21,casa,1984,41,69283.17,baixo,alvenaria,08226,True,0.8,0,granizo,2023-11-19T21:10:16.977143,0.156,3.1000000000000014,1.1752584088583697,67.70435844466202,431.9776348746488
15.6,17.9,10.7,90.0,1009.8,8.3,139.9,0.0,14843.0,48.9,1.8,16.1,13.6,9,primavera,2,apartamento,2020,5,516815.91,alto,alvenaria,01011,True,0.2,0,granizo,2025-09-30T02:10:16.977143,0.12,7.199999999999999,-12.677213102148444,0.0,0.0
30.4,32.7,26.7,70.0,1005.7,21.9,30.6,36.4,8735.0,85.3,6.9,32.2,24.4,1,verao,17,apartamento,1993,32,100309.55,baixo,alvenaria,07649,True,0.7,0,granizo,2024-01-12T17:10:16.977143,0.10400000000000001,6.0000000000000036,12.909364620845459,79.66557099094268,172.15106194674524
36.1,37.6,32.3,40.0,1013.0,11.6,9.8,0.0,6989.0,45.8,9.3,38.9,24.1,2,verao,15,apartamento,2003,22,148789.41,baixo,alvenaria,04466,True,0.6000000000000001,0,granizo,2024-02-11T15:10:16.977143,0.08,5.300000000000004,-2.8037788646098503,0.0,0.0
29.0,33.2,22.4,100.0,984.5,59.7,279.5,34.5,9543.0,91.2,7.1,30.9,29.0,11,primavera,22,casa,2001,24,782895.88,alto,alvenaria,06313,True,0.5,0,granizo,2024-11-11T22:10:16.977143,0.12,10.800000000000004,0.3341534458170523,82.4571157462332,511.0720633066658
44.2,45.4,37.4,94.6,1002.3,35.0,281.5,54.9,8432.0,100.0,10.1,45.3,43.1,1,verao,16,casa,1992,33,132443.7,baixo,alvenaria,42503,True,0.8,1,granizo,2025-01-13T16:10:16.977143,0.156,8.0,-4.405729372444355,121.66890268832732,840.9416773286043
16.8,20.6,16.0,89.2,1007.8,11.7,13.9,0.0,13365.0,40.4,2.3,18.1,14.6,10,primavera,2,casa,1973,52,293540.16,medio,alvenaria,08632,True,0.7,0,granizo,2023-10-14T02:10:16.977143,0.156,4.600000000000001,-7.552173587303182,0.0,0.0
33.2,34.2,26.9,44.9,1017.9,4.7,248.2,0.0,14810.0,28.4,7.8,34.1,22.1,10,primavera,13,kitnet,1979,46,63996.18,baixo,alvenaria,01302,True,0.75,0,granizo,2024-10-21T13:10:16.977143,0.10400000000000001,7.300000000000004,4.723327247750152,0.0,0.0
38.7,38.9,33.0,90.2,1002.2,41.7,11.3,18.0,10734.0,76.8,8.7,39.8,36.7,12,verao,18,casa,1999,26,256093.68,medio,alvenaria,76830,False,0.6000000000000001,0,granizo,2024-12-10T18:10:16.977143,0.156,5.899999999999999,-4.928508950831375,34.78362270743297,127.46146512373844
18.8,20.3,12.7,90.0,1008.3,9.5,238.7,11.7,8785.0,37.5,2.7,18.9,16.8,12,verao,20,casa,2004,21,238437.83,medio,alvenaria,09915,True,0.6000000000000001,0,granizo,2022-12-08T20:10:16.977143,0.12,7.600000000000001,-18.377714677564782,31.296766813078932,182.41665268395198
18.0,22.9,12.6,84.5,1022.1,5.3,353.0,0.0,10595.0,15.7,2.1,16.7,14.9,10,primavera,20,apartamento,2017,8,285772.7,medio,alvenaria,06857,True,0.30000000000000004,0,granizo,2024-10-20T20:10:16.977143,0.12,10.299999999999999,-7.109494095587951,0.0,0.0
22.5,24.5,15.5,80.0,1014.1,8.0,219.3,0.0,6195.0,17.3,3.5,23.7,18.5,5,outono,19,casa,1998,27,345938.78,medio,mista,44093,False,0.6000000000000001,0,granizo,2025-05-08T19:10:16.977143,0.156,9.0,8.999094544279435,0.0,0.0
13.7,15.5,8.9,100.0,993.5,47.9,175.6,31.9,11720.0,92.0,1.0,15.1,13.7,7,inverno,17,casa,2013,12,556772.55,alto,alvenaria,84186,False,0.4,1,granizo,2024-07-18T17:10:16.977143,0.12,6.6,-17.40534849828223,55.070299489211976,189.0408062849031
41.3,46.2,37.0,62.5,985.9,53.7,291.4,32.2,14590.0,78.9,10.1,41.7,33.8,3,outono,11,kitnet,2013,12,641622.46,alto,madeira,04807,True,0.35,0,granizo,2024-03-10T11:10:16.977143,0.08,9.200000000000003,-0.7371687940622518,40.182734417273494,197.09372888926958
17.5,20.4,9.9,90.0,1015.3,0.0,304.6,29.4,11894.0,70.2,3.1,19.5,15.5,2,verao,21,kitnet,2020,5,273320.09,medio,madeira,02348,True,0.35,0,granizo,2024-02-14T21:10:16.977143,0.12,10.499999999999998,4.653731565343494,69.87438390650165,355.8358839765663
34.9,38.6,28.6,65.6,996.9,60.2,208.0,43.5,9843.0,100.0,7.7,32.9,28.0,9,primavera,9,apartamento,1996,29,57139.13,baixo,alvenaria,04292,True,0.6000000000000001,1,granizo,2023-09-17T09:10:16.977143,0.10400000000000001,10.0,-12.172385196548783,68.12205776786953,181.15440266864675
30.2,34.2,27.9,67.0,1013.5,10.8,68.1,0.0,6595.0,27.1,6.5,32.2,23.6,12,verao,16,sobrado,2005,20,89006.76,baixo,alvenaria,09913,True,0.7,1,granizo,2024-12-18T16:10:16.977143,0.08,6.300000000000004,-1.8157635167294899,0.0,0.0
30.2,33.4,25.8,66.0,1011.2,9.5,121.3,21.3,10345.0,74.0,6.4,31.0,23.5,2,verao,18,apartamento,1993,32,137386.41,baixo,alvenaria,33313,False,0.7,0,granizo,2024-02-09T18:10:16.977143,0.10400000000000001,7.599999999999998,5.568681965341547,44.88411026415443,197.6165725017277
13.7,17.5,9.8,71.3,1017.7,6.0,112.4,0.0,6323.0,11.1,1.8,16.4,8.0,8,inverno,16,apartamento,1988,37,221800.44,medio,alvenaria,06115,True,0.6000000000000001,0,granizo,2024-08-02T16:10:16.977143,0.10400000000000001,7.699999999999999,-17.813698701594255,0.0,0.0
14.6,15.6,10.3,100.0,996.9,59.5,53.8,28.5,12919.0,81.8,2.1,15.7,14.6,6,inverno,6,casa,1995,30,145827.41,baixo,alvenaria,09537,True,0.7,1,granizo,2023-06-05T06:10:16.977143,0.156,5.299999999999999,12.362524750472954,38.464213084663655,214.58899996394743
27.3,30.6,22.8,80.0,1018.1,13.1,264.6,67.3,5326.0,100.0,6.0,28.3,23.3,12,verao,20,casa,2006,19,183075.73,medio,alvenaria,30257,True,0.5,0,granizo,2024-12-30T20:10:16.977143,0.12,7.800000000000001,-9.93305539649364,141.95386286889314,353.2144845892872
16.6,19.2,15.1,76.7,1013.2,5.2,268.9,0.0,5466.0,29.4,2.0,15.8,11.9,11,primavera,23,sobrado,2000,25,319507.14,medio,alvenaria,08125,True,0.7,0,granizo,2022-11-29T23:10:16.977143,0.08,4.1,-4.883713422211852,0.0,0.0
26.7,31.5,20.6,73.6,1015.5,3.4,185.3,0.0,9238.0,40.7,5.6,27.2,21.4,11,primavera,17,casa,1997,28,107480.2,baixo,alvenaria,65072,False,0.7,0,granizo,2024-11-14T17:10:16.977143,0.10400000000000001,10.899999999999999,-9.292124812819242,0.0,0.0
14.3,18.7,6.8,87.2,1016.3,6.5,68.4,0.0,13327.0,13.1,1.6,14.0,11.7,3,outono,3,apartamento,1981,44,291690.64,medio,alvenaria,06809,True,0.6000000000000001,0,granizo,2023-03-08T03:10:16.977143,0.156,11.899999999999999,5.288358194298023,0.0,0.0
33.9,37.8,32.0,100.0,1000.6,62.6,293.2,22.4,7169.0,80.4,7.8,32.8,33.9,3,outono,19,casa,1985,40,166061.85,medio,alvenaria,59896,False,0.7,0,granizo,2023-03-22T19:10:16.977143,0.156,5.799999999999997,-14.808609674256424,32.45065285913816,133.6155855982731
20.7,23.3,14.2,63.2,1021.2,5.1,283.7,0.0,5773.0,41.7,4.3,23.5,13.3,3,outono,7,apartamento,1997,28,115237.35,baixo,madeira,02669,True,0.6000000000000001,0,granizo,2023-03-28T07:10:16.977143,0.10400000000000001,9.100000000000001,-9.420509534186884,0.0,0.0
26.3,29.0,25.7,48.0,1017.9,10.0,199.9,22.1,6570.0,55.1,6.4,26.7,15.9,12,verao,18,casa,2010,15,457812.32,alto,alvenaria,63286,False,0.4,0,granizo,2023-12-03T18:10:16.977143,0.08,3.3000000000000007,2.833533417114592,33.39049737874876,191.3060828938538
16.8,19.1,16.5,79.9,1008.8,10.7,204.5,0.0,10844.0,49.7,2.5,15.1,12.8,9,primavera,23,apartamento,1983,42,375165.55,medio,alvenaria,07818,True,0.6000000000000001,0,granizo,2023-09-24T23:10:16.977143,0.10400000000000001,2.6000000000000014,-0.6530086126667984,0.0,0.0
32.4,36.6,30.2,97.5,991.4,54.6,113.3,22.8,13921.0,74.5,8.1,32.5,31.9,1,verao,23,apartamento,1995,30,65479.84,baixo,mista,26989,True,0.6000000000000001,1,granizo,2023-01-11T23:10:16.977143,0.156,6.400000000000002,3.9873101943057794,31.79598448684385,193.28000962434342
25.3,28.4,23.2,100.0,1002.9,52.8,67.5,32.2,8448.0,100.0,5.7,26.1,25.3,1,verao,2,casa,2023,2,655800.37,alto,alvenaria,92474,True,0.30000000000000004,1,granizo,2023-01-28T02:10:16.977143,0.12,5.199999999999999,6.346105645699065,91.96010357304381,388.45239168518674
10.6,12.1,9.7,90.0,1014.4,9.4,12.4,0.0,12799.0,40.2,1.3,10.4,8.6,7,inverno,17,apartamento,2017,8,536032.75,alto,alvenaria,09042,True,0.2,0,granizo,2025-07-16T17:10:16.977143,0.12,2.4000000000000004,-3.416434891766292,0.0,0.0
37.6,40.4,36.4,30.0,1017.1,11.1,350.9,0.0,13030.0,10.5,7.9,39.9,23.6,11,primavera,14,casa,1986,39,142566.41,baixo,alvenaria,37006,False,0.8,0,granizo,2022-11-15T14:10:16.977143,0.10400000000000001,4.0,-2.421955180164218,0.0,0.0
21.9,23.9,21.5,95.3,996.2,63.7,47.8,20.7,11475.0,58.5,4.1,20.0,21.0,6,inverno,22,casa,2021,4,150966.17,medio,alvenaria,25583,True,0.4,0,granizo,2023-06-14T22:10:16.977143,0.12,2.3999999999999986,-4.060681811545507,27.742183511951847,171.32955563259912
33.6,36.4,32.3,43.6,1012.8,11.2,17.5,0.0,12661.0,13.9,7.1,33.5,22.3,5,outono,12,casa,2017,8,645624.21,alto,mista,08641,True,0.30000000000000004,0,granizo,2023-05-04T12:10:16.977143,0.08,4.100000000000001,-12.478736663580626,0.0,0.0
27.2,27.5,24.0,100.0,995.2,52.4,121.0,22.1,8042.0,73.1,6.2,30.2,27.2,8,inverno,20,casa,1990,35,348225.56,medio,alvenaria,31638,True,0.7,0,granizo,2023-08-23T20:10:16.977143,0.156,3.5,-5.8452500918640045,43.654077953851484,123.40679252755687
28.6,29.1,26.4,60.9,1006.6,13.5,72.2,0.0,13642.0,26.1,5.6,31.1,20.8,12,verao,15,casa,2010,15,832259.03,premium,alvenaria,80004,True,0.35000000000000003,0,granizo,2022-12-09T15:10:16.977143,0.08,2.700000000000003,5.9560319268928374,0.0,0.0
24.9,27.0,20.2,80.0,1010.9,15.5,116.8,0.0,6048.0,38.2,5.6,26.8,20.9,11,primavera,4,apartamento,1996,29,384222.19,medio,alvenaria,61879,True,0.5,0,granizo,2024-11-27T04:10:16.977143,0.156,6.800000000000001,2.3097726867617574,0.0,0.0
35.6,36.0,29.1,47.2,1015.8,10.5,36.8,0.0,12008.0,18.5,8.4,34.0,25.0,11,primavera,15,apartamento,2021,4,715996.25,alto,alvenaria,28548,True,0.2,0,granizo,2022-11-13T15:10:16.977143,0.08,6.899999999999999,-9.53382975401027,0.0,0.0
24.2,28.3,20.2,100.0,985.4,47.2,127.4,33.5,12542.0,86.0,5.1,27.1,24.2,12,verao,20,apartamento,2011,14,553099.66,alto,alvenaria,02153,True,0.30000000000000004,0,granizo,2023-12-18T20:10:16.977143,0.12,8.100000000000001,6.297203675633593,43.72167477634535,169.34329040951206
28.4,30.7,28.3,82.4,1021.0,0.8,94.8,0.0,7332.0,30.8,6.9,30.9,24.9,9,primavera,16,apartamento,1989,36,131676.01,baixo,madeira,03753,True,0.7,0,granizo,2025-09-20T16:10:16.977143,0.156,2.3999999999999986,-12.316691991730487,0.0,0.0
53.1,55.4,47.5,72.8,996.5,48.8,256.5,31.2,11322.0,91.9,12.0,51.2,47.7,2,verao,11,apartamento,2005,20,323782.03,medio,alvenaria,06554,True,0.4,1,granizo,2023-02-19T11:10:16.977143,0.08,7.899999999999999,4.29997774926333,89.29884369198757,376.6042157051779
27.3,28.4,19.6,64.1,1015.8,16.3,139.6,50.9,13552.0,100.0,4.8,26.1,20.1,1,verao,7,casa,1991,34,142362.31,baixo,madeira,06695,True,0.8,0,granizo,2024-01-25T07:10:16.977143,0.10400000000000001,8.799999999999997,-4.767366046620454,139.36622853533515,364.628066238109
10.7,11.0,3.2,95.0,1019.4,5.5,148.8,0.0,10674.0,18.3,1.0,8.9,9.7,3,outono,22,apartamento,2022,3,569150.98,alto,alvenaria,97975,False,0.2,0,granizo,2024-03-08T22:10:16.977143,0.12,7.8,3.8181111237521534,0.0,0.0
46.9,50.1,44.4,82.4,990.7,30.6,219.2,15.1,5519.0,75.7,12.0,49.2,43.4,2,verao,15,apartamento,2017,8,1571354.85,premium,madeira,01517,True,0.15000000000000002,1,granizo,2024-02-15T15:10:16.977143,0.12,5.700000000000003,-15.7099210121623,38.727704870297075,108.06833327488609
39.2,41.3,36.9,35.7,1011.6,4.8,84.7,0.0,11525.0,37.6,8.5,41.9,26.4,12,verao,11,apartamento,1981,44,137379.57,baixo,alvenaria,22219,True,0.7,0,granizo,2022-12-28T11:10:16.977143,0.10400000000000001,4.399999999999999,14.862798386387588,0.0,0.0
30.3,34.3,26.3,95.3,986.9,64.1,245.4,54.3,11957.0,100.0,7.1,30.4,29.3,5,outono,22,sobrado,1991,34,128409.33,baixo,alvenaria,26869,True,0.8999999999999999,0,granizo,2025-05-15T22:10:16.977143,0.156,7.9999999999999964,7.672660374279179,87.46851232919133,349.5451455939267
28.2,28.3,24.5,31.0,1010.6,12.1,273.5,0.0,8294.0,22.5,6.6,28.9,14.4,8,inverno,10,casa,2009,16,308047.15,medio,alvenaria,40195,True,0.5,0,granizo,2025-08-14T10:10:16.977143,0.08,3.8000000000000007,11.37870144677113,0.0,0.0
42.3,42.3,42.1,30.0,1017.4,4.1,192.4,0.0,9382.0,20.8,10.3,41.3,28.3,2,verao,13,apartamento,2007,18,273793.92,medio,alvenaria,43648,False,0.4,0,granizo,2024-02-25T13:10:16.977143,0.08,0.19999999999999574,-1.3911129389913113,0.0,0.0
33.3,35.2,29.4,68.4,1012.9,9.1,263.6,0.0,8231.0,37.1,6.5,32.0,27.0,11,primavera,14,casa,1971,54,165742.45,medio,alvenaria,05128,True,0.7,0,granizo,2022-11-14T14:10:16.977143,0.10400000000000001,5.800000000000004,-4.667724696007137,0.0,0.0
38.8,43.3,31.9,77.4,991.4,49.9,344.6,30.9,8618.0,100.0,10.0,41.1,34.3,2,verao,15,apartamento,1982,43,170701.42,medio,alvenaria,03767,True,0.6000000000000001,0,granizo,2025-02-20T15:10:16.977143,0.10400000000000001,11.399999999999999,-19.85464525159739,65.24469284692707,224.4581448057747
18.6,21.7,11.9,90.0,1020.8,14.6,207.7,0.0,6503.0,44.8,2.1,17.4,16.6,10,primavera,4,apartamento,2012,13,1132135.01,premium,madeira,02807,True,0.25,0,granizo,2024-10-08T04:10:16.977143,0.12,9.799999999999999,-10.93201923325102,0.0,0.0
17.0,19.4,12.6,90.0,1005.7,12.8,57.1,0.0,10055.0,13.1,3.1,16.0,15.0,9,primavera,20,casa,2017,8,333048.12,medio,alvenaria,09360,True,0.4,0,granizo,2023-09-02T20:10:16.977143,0.12,6.799999999999999,-0.12342574197540723,0.0,0.0
50.6,55.0,50.4,61.9,993.5,55.1,280.2,25.8,5998.0,100.0,12.0,53.1,43.0,12,verao,10,sobrado,1970,55,53772.07,baixo,alvenaria,03647,True,0.8999999999999999,1,granizo,2023-12-31T10:10:16.977143,0.10400000000000001,4.600000000000001,4.4459363870453235,62.78954585597326,162.32329488497683
45.6,50.0,38.0,51.4,997.4,55.3,195.6,43.7,5783.0,100.0,11.0,46.1,35.9,5,outono,11,casa,1998,27,100629.72,baixo,alvenaria,25483,True,0.7,1,granizo,2024-05-08T11:10:16.977143,0.10400000000000001,12.0,-3.9001191613255055,82.0618457503103,330.2476859441337
38.7,43.5,34.3,69.7,994.6,32.4,277.4,33.8,7482.0,100.0,9.6,37.0,32.6,11,primavera,8,casa,2000,25,98193.84,baixo,alvenaria,07185,True,0.7,0,granizo,2024-11-20T08:10:16.977143,0.08,9.200000000000003,2.764946449850185,87.14881065462508,189.6033327972155
7.9,9.0,0.5,90.0,1015.7,0.0,175.9,0.0,13369.0,24.9,0.0,7.4,5.9,8,inverno,0,casa,1996,29,349761.34,medio,alvenaria,05583,True,0.6000000000000001,0,granizo,2023-08-02T00:10:16.977143,0.156,8.5,2.389412777072523,0.0,0.0
37.7,39.9,35.8,40.0,1024.4,3.3,192.3,0.0,13715.0,48.3,9.0,38.8,25.7,9,primavera,13,casa,1980,45,126008.18,baixo,alvenaria,01549,True,0.8,0,granizo,2025-09-04T13:10:16.977143,0.10400000000000001,4.100000000000001,4.504764918366892,0.0,0.0
43.6,45.1,37.6,79.1,995.6,51.9,103.9,18.8,14877.0,62.0,9.9,42.2,39.5,2,verao,9,sobrado,1987,38,91744.51,baixo,mista,01522,True,0.8999999999999999,1,granizo,2025-02-01T09:10:16.977143,0.10400000000000001,7.5,-0.9531199004906032,33.08750081758843,145.21206097332984
27.1,27.7,19.5,100.0,984.3,67.7,121.0,43.1,7684.0,100.0,6.2,25.2,27.1,1,verao,17,casa,1976,49,111463.99,baixo,alvenaria,94572,False,0.8,0,granizo,2024-01-27T17:10:16.977143,0.156,8.2,-3.461699326126483,58.6845199877357,349.32459758532605
37.6,37.6,31.2,70.3,997.7,43.7,6.8,32.0,10428.0,85.6,8.9,36.7,31.6,9,primavera,9,apartamento,2012,13,1282389.43,premium,alvenaria,24901,True,0.25,1,granizo,2023-09-20T09:10:16.977143,0.08,6.400000000000002,-4.021525133255256,69.4552145710465,445.61926012349795
33.8,36.8,28.7,81.0,986.8,68.9,46.8,36.4,5051.0,89.8,8.0,32.2,30.0,4,outono,16,apartamento,2017,8,735112.18,alto,alvenaria,01443,True,0.2,1,granizo,2025-04-24T16:10:16.977143,0.12,8.099999999999998,-7.116910139235743,100.27896665811717,663.4923256839114
11.3,11.8,4.7,85.8,1004.9,6.6,258.9,0.0,10538.0,13.1,0.7,12.2,8.5,9,primavera,23,casa,2002,23,439088.11,alto,alvenaria,95189,False,0.5,0,granizo,2023-09-27T23:10:16.977143,0.12,7.1000000000000005,0.8198392124118703,0.0,0.0
33.3,36.1,25.9,56.0,1015.3,13.7,218.2,41.3,11501.0,100.0,6.5,32.9,24.5,12,verao,11,apartamento,2014,11,281422.09,medio,alvenaria,99917,False,0.4,0,granizo,2022-12-16T11:10:16.977143,0.08,10.200000000000003,13.547514145097635,70.96072971894407,474.1009897357182
27.9,29.4,23.9,100.0,986.8,48.9,348.9,29.4,6574.0,86.1,5.2,29.3,27.9,2,verao,18,sobrado,1978,47,54217.44,baixo,alvenaria,03562,True,0.8999999999999999,1,granizo,2025-02-09T18:10:16.977143,0.156,5.5,-4.110530350198257,66.56167082024955,192.66171939505514
17.8,18.5,13.7,61.3,1017.2,5.0,85.9,0.0,11120.0,12.5,3.4,18.5,10.1,5,outono,2,apartamento,1981,44,244600.23,medio,madeira,04866,True,0.6000000000000001,0,granizo,2024-05-07T02:10:16.977143,0.10400000000000001,4.800000000000001,4.0394203131494075,0.0,0.0
20.1,22.2,18.8,83.5,1023.1,0.0,227.2,0.0,6148.0,17.3,3.4,19.9,16.8,5,outono,7,casa,2012,13,789020.22,alto,alvenaria,07007,True,0.4,0,granizo,2024-05-18T07:10:16.977143,0.12,3.3999999999999986,9.145664340470105,0.0,0.0
34.2,35.6,33.7,46.7,1010.4,8.3,200.4,0.0,8581.0,24.2,7.5,33.0,23.5,4,outono,15,kitnet,2013,12,160593.28,medio,alvenaria,38157,False,0.45,0,granizo,2024-04-26T15:10:16.977143,0.08,1.8999999999999986,-7.968261432235022,0.0,0.0
2.0,2.6,-1.4,95.0,1013.7,10.2,276.8,0.0,8027.0,30.7,0.0,0.0,1.0,8,inverno,3,casa,2017,8,787830.92,alto,alvenaria,86848,False,0.30000000000000004,0,granizo,2024-08-04T03:10:16.977143,0.12,4.0,3.143321054089059,0.0,0.0
27.8,29.7,21.5,40.0,1015.2,16.1,41.8,0.0,7489.0,38.2,5.8,27.3,15.8,7,inverno,11,apartamento,2022,3,1504211.26,premium,madeira,05905,True,0.15000000000000002,0,granizo,2024-07-18T11:10:16.977143,0.08,8.2,-8.940759235219407,0.0,0.0
37.5,38.2,33.4,40.0,1012.9,2.1,173.2,22.1,6304.0,77.7,9.0,35.9,25.5,11,primavera,12,apartamento,2016,9,290546.04,medio,alvenaria,02761,True,0.30000000000000004,0,granizo,2024-11-07T12:10:16.977143,0.08,4.800000000000004,-6.248105492403527,30.887600551315717,105.25110790394388
18.5,19.3,18.2,90.0,1006.8,8.8,14.7,0.0,8032.0,35.4,2.4,17.3,16.5,1,verao,22,casa,2002,23,256653.41,medio,alvenaria,05251,True,0.6000000000000001,0,granizo,2025-01-12T22:10:16.977143,0.12,1.1000000000000014,-1.5030478059581296,0.0,0.0
