temperatura_atual,temperatura_maxima,temperatura_minima,umidade_relativa,pressao_atmosferica,velocidade_vento,direcao_vento,precipitacao_mm,visibilidade,cobertura_nuvens,indice_uv,sensacao_termica,ponto_orvalho,mes,estacao,hora_dia,tipo_residencia,ano_construcao,idade_imovel,valor_segurado,faixa_valor,material_construcao,cep_prefixo,regiao_metropolitana,risco_construcao,sinistro_ocorreu,coverage_type,data_sinistro,claim_probability,temperatura_diferencial,gradiente_pressao_24h,precipitacao_24h,precipitacao_7dias
43.6,47.2,38.1,31.5,1014.8,4.9,28.3,0.0,5126.0,39.4,9.8,41.8,29.9,2,verao,12,casa,2005,20,69147.77,baixo,alvenaria,26956,True,0.6000000000000001,0,vendaval,2024-02-13T12:36:25.535456,0.3,9.100000000000001,-1.9037647200591292,0.0,0.0
24.7,25.8,20.6,79.9,984.3,111.4,332.2,0.0,14611.0,22.3,5.8,23.2,20.7,2,verao,20,sobrado,1999,26,175650.32,medio,alvenaria,28112,True,0.7,0,vendaval,2024-02-14T20:36:25.535456,0.39,5.199999999999999,5.495520476113841,0.0,0.0
16.4,19.0,11.9,64.0,1015.0,13.8,259.8,0.0,6700.0,25.8,2.2,18.1,9.3,8,inverno,21,casa,1983,42,125077.97,baixo,alvenaria,21902,True,0.8,0,vendaval,2023-08-06T21:36:25.535456,0.3,7.1,-1.3841604829234648,0.0,0.0
25.5,29.4,25.0,80.0,1015.5,17.7,69.5,0.0,12139.0,34.3,5.5,26.5,21.5,2,verao,4,casa,1997,28,123679.22,baixo,alvenaria,25673,True,0.7,0,vendaval,2024-02-25T04:36:25.535456,0.3,4.399999999999999,15.035221681446036,0.0,0.0
41.5,41.7,41.2,30.9,1019.9,7.0,247.8,46.4,14297.0,100.0,9.7,41.2,27.7,12,verao,9,casa,2015,10,1219289.03,premium,alvenaria,61054,True,0.25,0,vendaval,2024-12-05T09:36:25.535456,0.3,0.5,15.54083376140936,137.21385484231809,958.9772268496606
29.7,30.5,29.3,51.3,1023.1,0.0,161.2,0.0,14357.0,22.2,7.1,32.0,19.9,10,primavera,15,apartamento,2000,25,283994.53,medio,alvenaria,01634,True,0.5,0,vendaval,2025-10-05T15:36:25.535456,0.3,1.1999999999999993,-3.5814147046250846,0.0,0.0
33.3,36.9,25.7,49.2,1013.0,13.4,270.1,57.2,6218.0,100.0,8.4,32.5,23.1,4,outono,15,sobrado,2003,22,92671.02,baixo,alvenaria,46184,False,0.8,0,vendaval,2024-04-25T15:36:25.535456,0.3,11.2,-8.457113326318915,133.1132212023142,636.3059332735714
17.3,17.4,12.7,85.8,988.1,74.1,149.6,0.0,9365.0,44.1,1.9,15.4,14.5,3,outono,4,sobrado,1974,51,114428.83,baixo,alvenaria,06879,True,0.8999999999999999,1,vendaval,2023-03-19T04:36:25.535456,0.39,4.699999999999999,6.6216352320723075,0.0,0.0
35.8,38.1,32.8,40.0,1005.0,21.6,164.2,46.7,8607.0,100.0,7.6,36.9,23.8,3,outono,11,casa,1995,30,221136.7,medio,alvenaria,08909,True,0.6000000000000001,1,vendaval,2025-03-27T11:36:25.535456,0.3,5.300000000000004,8.221388995050498,73.96890230977122,403.7132900864997
6.4,10.4,2.2,90.0,1021.2,11.9,93.4,0.0,8592.0,20.3,0.0,8.2,4.4,6,inverno,23,casa,1971,54,123904.56,baixo,alvenaria,06716,True,0.8,0,vendaval,2024-06-22T23:36:25.535456,0.3,8.2,-2.7094711330333103,0.0,0.0
9.1,13.7,4.1,85.6,1009.0,15.3,239.2,0.0,7823.0,24.5,0.0,7.9,6.2,8,inverno,4,apartamento,2012,13,227065.98,medio,alvenaria,03489,True,0.4,0,vendaval,2025-08-28T04:36:25.535456,0.3,9.6,-14.836049580851851,0.0,0.0
36.5,41.3,34.7,43.3,1009.3,13.4,142.8,0.0,5851.0,48.4,8.2,38.4,25.1,5,outono,14,kitnet,2017,8,790406.79,alto,alvenaria,02571,True,0.25,1,vendaval,2024-05-07T14:36:25.535456,0.3,6.599999999999994,8.59945206721886,0.0,0.0
17.1,18.7,12.8,90.0,1013.4,4.9,356.0,0.0,13543.0,15.2,3.2,16.7,15.1,9,primavera,2,apartamento,1996,29,111906.11,baixo,alvenaria,01234,True,0.6000000000000001,1,vendaval,2024-09-29T02:36:25.535456,0.3,5.899999999999999,-6.682705225022774,0.0,0.0
28.5,31.1,23.3,60.2,974.1,111.4,199.3,0.0,8115.0,27.5,6.0,27.0,20.5,1,verao,15,casa,1981,44,124283.16,baixo,alvenaria,90731,True,0.8,0,vendaval,2024-01-20T15:36:25.535456,0.39,7.800000000000001,-11.885616369958313,0.0,0.0
21.1,25.5,14.6,82.2,1020.7,0.0,341.5,0.0,9681.0,40.1,3.0,22.8,17.6,12,verao,2,casa,2002,23,290586.0,medio,alvenaria,02103,True,0.6000000000000001,0,vendaval,2022-12-28T02:36:25.535456,0.3,10.9,7.068015188077631,0.0,0.0
16.9,18.4,12.1,90.0,1015.0,10.0,18.3,0.0,12153.0,10.9,1.6,17.7,14.9,12,verao,20,sobrado,1971,54,85303.99,baixo,madeira,02611,True,0.8999999999999999,0,vendaval,2023-12-30T20:36:25.535456,0.3,6.299999999999999,-10.380724129423418,0.0,0.0
12.2,12.8,8.9,87.2,981.8,103.6,3.6,0.0,11605.0,16.2,1.2,14.1,9.6,6,inverno,3,apartamento,2023,2,390439.16,medio,alvenaria,08990,True,0.30000000000000004,1,vendaval,2024-06-28T03:36:25.535456,0.3,3.9000000000000004,-4.812047248519699,0.0,0.0
15.2,19.2,8.6,86.6,979.0,102.8,75.7,0.0,10366.0,38.6,1.2,16.1,12.6,5,outono,2,casa,1996,29,94191.74,baixo,alvenaria,07945,True,0.7,0,vendaval,2024-05-27T02:36:25.535456,0.39,10.6,-6.853040621608282,0.0,0.0
28.4,29.7,27.2,46.4,1011.2,7.4,117.5,0.0,13661.0,10.7,5.3,29.5,17.7,8,inverno,10,casa,1985,40,76818.73,baixo,madeira,28642,True,0.8,0,vendaval,2023-08-24T10:36:25.535456,0.3,2.5,5.172865653340226,0.0,0.0
38.4,43.4,34.6,47.5,972.9,90.7,245.0,36.4,14015.0,100.0,9.5,37.2,27.9,12,verao,12,casa,1990,35,93849.23,baixo,alvenaria,01163,True,0.8,0,vendaval,2024-12-21T12:36:25.535456,0.39,8.799999999999997,3.4900472938754454,105.18215098429229,485.01335644571026
15.0,16.9,7.2,80.0,1016.4,6.2,191.5,0.0,9114.0,41.8,2.1,13.6,11.0,7,inverno,21,casa,1996,29,94421.15,baixo,alvenaria,28279,True,0.7,0,vendaval,2023-07-20T21:36:25.535456,0.3,9.7,1.9039640977306873,0.0,0.0
14.7,17.5,12.8,88.0,976.5,65.2,230.0,0.0,11516.0,44.2,2.1,16.2,12.3,10,primavera,2,apartamento,1994,31,169788.31,medio,alvenaria,90587,True,0.6000000000000001,1,vendaval,2023-10-21T02:36:25.535456,0.39,4.699999999999999,10.830090451199329,0.0,0.0
16.6,19.4,14.3,94.1,1012.6,4.6,237.7,0.0,12723.0,15.4,2.9,17.3,15.4,12,verao,21,casa,1986,39,55887.41,baixo,alvenaria,99205,False,0.8,0,vendaval,2022-12-07T21:36:25.535456,0.3,5.099999999999998,3.852037151398421,0.0,0.0
25.2,26.2,19.3,70.8,1020.0,6.8,319.7,0.0,14986.0,46.2,5.4,26.9,19.4,3,outono,18,casa,1986,39,249184.06,medio,alvenaria,23738,True,0.7,0,vendaval,2023-03-26T18:36:25.535456,0.3,6.899999999999999,-2.82478556525714,0.0,0.0
15.9,20.3,9.4,90.0,1019.6,7.9,84.0,0.0,8103.0,22.8,3.1,18.3,13.9,3,outono,4,casa,2011,14,693198.88,alto,alvenaria,02533,True,0.4,0,vendaval,2023-03-07T04:36:25.535456,0.3,10.9,0.9724236448752532,0.0,0.0
13.0,17.4,11.1,95.0,982.6,81.0,106.5,0.0,5980.0,48.0,1.7,12.7,12.0,12,verao,1,casa,1986,39,267802.96,medio,alvenaria,94422,False,0.7,1,vendaval,2022-12-26T01:36:25.535456,0.39,6.299999999999999,-11.24688209929779,0.0,0.0
19.4,19.9,14.3,76.4,1013.4,11.5,311.7,25.0,7688.0,90.6,3.3,19.7,14.6,3,outono,7,apartamento,2001,24,254266.61,medio,alvenaria,06306,True,0.5,1,vendaval,2025-03-01T07:36:25.535456,0.3,5.599999999999998,-1.3315204637932023,35.03475357250208,173.35021144359547
14.0,14.5,6.8,90.0,976.3,89.1,101.2,48.9,14476.0,100.0,1.3,13.1,12.0,3,outono,18,kitnet,2019,6,155427.9,medio,alvenaria,01317,True,0.35,0,vendaval,2024-03-02T18:36:25.535456,0.3,7.7,-3.092735297201775,58.945698805457106,368.92291133825154
16.0,17.2,12.9,90.0,988.9,72.7,296.5,27.1,6011.0,68.7,3.2,16.6,14.0,10,primavera,18,casa,1987,38,313835.46,medio,alvenaria,08546,True,0.7,0,vendaval,2023-10-24T18:36:25.535456,0.39,4.299999999999999,-4.900296341137805,44.92242527271734,211.60042788685914
16.8,20.0,12.1,95.0,1006.1,27.2,88.7,36.5,6339.0,100.0,2.4,18.6,15.8,1,verao,7,apartamento,2012,13,519986.25,alto,madeira,86953,False,0.30000000000000004,0,vendaval,2024-01-15T07:36:25.535456,0.3,7.9,-6.154688875209839,102.92253144968019,511.7085161171915
35.3,40.1,31.2,74.9,979.2,109.4,319.8,0.0,13626.0,30.4,8.8,36.7,30.3,4,outono,13,apartamento,1985,40,122099.56,baixo,alvenaria,03805,True,0.7,1,vendaval,2025-04-17T13:36:25.535456,0.39,8.900000000000002,-4.680522087622865,0.0,0.0
12.8,17.0,12.5,74.6,1006.2,4.0,300.1,24.2,5847.0,83.4,0.5,15.2,7.8,6,inverno,17,casa,1976,49,263192.46,medio,alvenaria,09392,True,0.7,1,vendaval,2025-06-14T17:36:25.535456,0.3,4.5,-3.5912224520102,70.29932784395965,488.7296845601276
13.8,14.4,6.5,89.4,1007.6,13.6,194.1,0.0,14623.0,29.2,1.1,12.2,11.7,10,primavera,6,casa,2006,19,94656.43,baixo,alvenaria,06438,True,0.6000000000000001,0,vendaval,2024-10-22T06:36:25.535456,0.3,7.9,-8.778085609744616,0.0,0.0
40.6,43.8,36.2,44.9,979.3,103.6,80.1,0.0,7903.0,25.1,10.2,42.8,29.5,9,primavera,10,casa,1973,52,158520.29,medio,alvenaria,22787,True,0.7,1,vendaval,2025-09-20T10:36:25.535456,0.39,7.599999999999994,-2.8669627878645767,0.0,0.0
24.0,24.7,23.3,70.8,1009.0,14.7,23.2,0.0,13078.0,38.0,4.8,26.5,18.1,12,verao,21,apartamento,2010,15,304933.12,medio,alvenaria,05594,True,0.4,0,vendaval,2024-12-03T21:36:25.535456,0.3,1.3999999999999986,4.557756581447142,0.0,0.0
26.2,27.1,24.5,77.2,1019.4,5.7,331.0,26.1,5751.0,81.7,5.3,24.2,21.6,12,verao,0,kitnet,1995,30,362396.85,medio,madeira,34201,False,0.55,0,vendaval,2024-12-29T00:36:25.535456,0.3,2.6000000000000014,-2.8645133189933047,35.998489995048274,161.20527622907883
19.5,21.9,16.9,40.4,1018.1,10.1,294.6,0.0,5878.0,39.5,2.9,18.4,7.6,6,inverno,9,sobrado,1973,52,54007.78,baixo,alvenaria,02645,True,0.8999999999999999,0,vendaval,2023-06-08T09:36:25.535456,0.3,5.0,-0.6690267085092685,0.0,0.0
24.9,27.7,24.6,66.6,979.7,97.4,12.3,26.4,8426.0,88.5,5.1,27.3,18.2,5,outono,18,apartamento,2001,24,375058.46,medio,alvenaria,28363,True,0.5,1,vendaval,2024-05-08T18:36:25.535456,0.3,3.099999999999998,-4.545907827702415,51.398398843269085,352.69117445120236
25.0,28.5,17.4,68.1,1019.8,9.3,204.0,38.6,10241.0,88.0,6.0,27.3,18.6,9,primavera,1,apartamento,1995,30,137763.14,baixo,alvenaria,26376,True,0.6000000000000001,0,vendaval,2023-09-29T01:36:25.535456,0.3,11.100000000000001,1.9457814276829715,60.69405793512806,174.04413294973918
7.5,8.2,-0.0,90.0,1002.7,114.5,255.3,0.0,12896.0,31.8,0.3,5.9,5.5,7,inverno,21,casa,1971,54,124434.63,baixo,alvenaria,08907,True,0.8,1,vendaval,2025-07-12T21:36:25.535456,0.95,8.2,12.189883472734438,0.0,0.0
13.1,16.8,10.9,70.8,990.3,84.0,51.1,0.0,10227.0,48.1,0.6,11.3,7.3,7,inverno,1,casa,1975,50,151755.76,medio,alvenaria,27698,True,0.7,1,vendaval,2023-07-24T01:36:25.535456,0.39,5.9,3.950119918239581,0.0,0.0
27.6,30.7,24.2,76.4,986.9,78.2,232.2,44.5,12426.0,100.0,6.1,26.4,22.9,1,verao,5,casa,2010,15,1853443.42,premium,alvenaria,39047,False,0.35000000000000003,1,vendaval,2023-01-31T05:36:25.535456,0.3,6.5,0.7207359568292175,60.5479285613598,358.97344806576547
33.8,37.1,27.6,47.7,1017.0,2.7,344.6,18.5,14052.0,69.8,8.2,36.2,23.3,11,primavera,12,apartamento,2020,5,168187.28,medio,alvenaria,01278,True,0.30000000000000004,0,vendaval,2023-11-20T12:36:25.535456,0.3,9.5,0.9884974151035917,48.0424637024104,211.03930426762972
27.4,30.5,21.0,88.5,1016.7,4.8,224.0,0.0,7916.0,11.6,6.6,27.1,25.1,12,verao,17,apartamento,2014,11,684467.8,alto,alvenaria,05180,True,0.30000000000000004,1,vendaval,2023-12-06T17:36:25.535456,0.3,9.5,-14.575544132297614,0.0,0.0
18.2,19.5,15.6,90.0,1021.0,2.8,318.3,0.0,11385.0,39.2,3.8,17.9,16.2,1,verao,6,apartamento,2001,24,639159.54,alto,madeira,05683,True,0.4,1,vendaval,2025-01-06T06:36:25.535456,0.3,3.9000000000000004,-17.625323041403465,0.0,0.0
19.8,24.4,18.7,74.3,1011.2,9.3,245.7,0.0,14575.0,20.1,3.2,17.8,14.6,6,inverno,7,apartamento,2004,21,308434.78,medio,alvenaria,28603,True,0.5,1,vendaval,2024-06-25T07:36:25.535456,0.3,5.699999999999999,-1.50453007338792,0.0,0.0
8.5,12.3,3.1,90.1,974.2,101.9,166.4,0.0,14303.0,38.6,0.0,9.6,6.5,3,outono,21,kitnet,2015,10,160256.73,medio,alvenaria,87145,False,0.35,1,vendaval,2025-03-29T21:36:25.535456,0.3,9.200000000000001,1.388798441073193,0.0,0.0
29.2,32.0,22.1,30.0,978.6,80.4,244.9,0.0,14213.0,14.7,6.2,30.7,15.2,7,inverno,10,apartamento,1989,36,241758.45,medio,alvenaria,34561,False,0.6000000000000001,0,vendaval,2025-07-01T10:36:25.535456,0.39,9.899999999999999,-9.53944866848981,0.0,0.0
11.1,13.0,4.6,95.0,1003.9,25.6,292.1,38.3,11879.0,100.0,1.1,13.3,10.1,10,primavera,21,casa,2020,5,950799.83,premium,alvenaria,94523,False,0.25,0,vendaval,2023-10-14T21:36:25.535456,0.3,8.4,5.230682917596854,66.70221841109795,174.1365633369376
19.4,20.5,12.4,61.7,1017.9,9.4,269.6,0.0,11849.0,20.5,3.0,18.4,11.8,5,outono,2,apartamento,1990,35,142245.0,baixo,madeira,06225,True,0.7,0,vendaval,2025-05-09T02:36:25.535456,0.3,8.1,10.633741767104944,0.0,0.0
1.3,6.2,-4.8,95.0,972.5,117.9,281.5,20.9,8330.0,72.4,0.0,4.0,0.3,7,inverno,23,apartamento,1989,36,85443.41,baixo,madeira,85027,False,0.7,1,vendaval,2023-07-13T23:36:25.535456,0.39,11.0,-9.910364323500337,38.49689454647222,261.489967160309
33.2,37.7,27.9,57.8,1017.8,13.5,312.6,0.0,7918.0,40.5,6.6,34.5,24.7,4,outono,12,sobrado,2018,7,440525.69,alto,alvenaria,09803,True,0.4,0,vendaval,2023-04-30T12:36:25.535456,0.3,9.800000000000004,-14.977187645220658,0.0,0.0
14.5,18.3,13.2,83.9,984.9,119.5,163.8,0.0,10989.0,26.0,0.9,13.9,11.3,10,primavera,19,casa,1972,53,143917.74,baixo,mista,06329,True,0.8,0,vendaval,2024-10-22T19:36:25.535456,0.39,5.100000000000001,-5.754776564999384,0.0,0.0
10.8,15.0,10.4,80.0,1013.5,11.2,94.6,0.0,13175.0,29.3,1.3,10.0,6.8,8,inverno,19,casa,2002,23,394194.95,medio,alvenaria,20331,True,0.6000000000000001,0,vendaval,2023-08-08T19:36:25.535456,0.3,4.6,-4.302138361604725,0.0,0.0
38.0,42.1,36.5,55.6,1024.8,1.9,38.7,0.0,11252.0,47.0,9.1,36.2,29.1,12,verao,10,casa,2015,10,708913.56,alto,alvenaria,09026,True,0.30000000000000004,0,vendaval,2022-12-06T10:36:25.535456,0.3,5.600000000000001,-9.19564863664197,0.0,0.0
18.0,22.4,11.6,65.6,1013.6,1.2,254.9,0.0,14754.0,18.4,1.9,18.9,11.1,5,outono,19,apartamento,1985,40,128074.54,baixo,alvenaria,09664,True,0.7,0,vendaval,2023-05-24T19:36:25.535456,0.3,10.799999999999999,10.944964435344854,0.0,0.0
18.1,18.6,11.8,86.4,1019.2,0.0,200.1,0.0,14369.0,20.5,2.0,17.8,15.4,3,outono,2,casa,2010,15,271388.69,medio,mista,05452,True,0.5,0,vendaval,2023-03-24T02:36:25.535456,0.3,6.800000000000001,-0.09416421075612758,0.0,0.0
8.5,12.0,1.7,90.0,1007.3,11.1,321.7,0.0,6719.0,16.1,0.5,11.0,6.5,7,inverno,19,apartamento,1997,28,183777.56,medio,alvenaria,09689,True,0.5,0,vendaval,2023-07-08T19:36:25.535456,0.3,10.3,-10.937685805994546,0.0,0.0
24.1,27.4,18.6,80.0,1012.0,16.7,82.2,27.9,8630.0,100.0,4.2,25.6,20.1,1,verao,4,casa,1990,35,121829.48,baixo,alvenaria,30821,True,0.8,0,vendaval,2023-01-06T04:36:25.535456,0.3,8.799999999999997,5.808848134930414,57.84838203892888,299.38474809539554
0.9,4.3,-6.8,94.0,1014.1,7.1,29.8,0.0,9886.0,33.0,0.0,0.9,-0.3,7,inverno,23,casa,2023,2,160306.33,medio,alvenaria,87743,False,0.4,0,vendaval,2023-07-31T23:36:25.535456,0.3,11.1,-3.37908792076911,0.0,0.0
33.9,37.1,32.3,54.5,1012.7,9.5,191.4,0.0,6746.0,45.9,8.3,35.3,24.9,9,primavera,8,casa,1996,29,55503.15,baixo,madeira,35119,False,0.7,0,vendaval,2024-09-19T08:36:25.535456,0.3,4.800000000000004,-8.60202776592169,0.0,0.0
27.1,28.7,23.9,78.1,983.7,116.5,177.8,0.0,13026.0,49.3,4.7,25.6,22.7,1,verao,4,casa,2023,2,1044358.37,premium,alvenaria,67464,False,0.25,0,vendaval,2023-01-21T04:36:25.535456,0.3,4.800000000000001,-9.330846532349492,0.0,0.0
17.2,19.8,14.8,83.0,1018.0,1.3,303.5,0.0,7373.0,43.3,2.0,16.9,13.8,10,primavera,4,apartamento,1981,44,139046.85,baixo,alvenaria,08343,True,0.7,1,vendaval,2023-10-29T04:36:25.535456,0.3,5.0,-3.3609127389841413,0.0,0.0
40.9,41.4,33.4,30.0,987.4,107.9,181.7,38.9,8995.0,100.0,9.0,43.9,26.9,1,verao,12,casa,2005,20,406871.28,alto,alvenaria,38045,False,0.4,0,vendaval,2024-01-05T12:36:25.535456,0.3,8.0,-10.616942652567934,53.09073018095411,294.1245660654953
21.2,25.2,19.2,45.5,1014.7,7.7,264.7,0.0,13486.0,38.1,4.8,22.8,10.3,7,inverno,16,sobrado,2015,10,196244.18,medio,madeira,36467,False,0.5,0,vendaval,2025-07-21T16:36:25.535456,0.3,6.0,-2.0344018353279596,0.0,0.0
15.1,15.2,12.6,66.9,980.6,100.7,101.4,0.0,13423.0,14.1,2.0,14.0,8.5,6,inverno,20,sobrado,1999,26,68603.52,baixo,alvenaria,23025,True,0.8,1,vendaval,2023-06-16T20:36:25.535456,0.39,2.5999999999999996,-9.651733106807292,0.0,0.0
34.6,39.4,29.0,41.1,1013.5,0.8,27.6,0.0,13631.0,25.7,8.8,36.9,22.8,2,verao,14,apartamento,2000,25,122086.23,baixo,alvenaria,01966,True,0.6000000000000001,0,vendaval,2023-02-10T14:36:25.535456,0.3,10.399999999999999,-1.9593456173804336,0.0,0.0
-0.3,2.8,-5.4,95.0,1006.3,9.1,47.8,0.0,11324.0,31.1,0.0,-1.4,-1.3,6,inverno,2,casa,2007,18,62760.6,baixo,alvenaria,90853,True,0.6000000000000001,0,vendaval,2024-06-13T02:36:25.535456,0.3,8.2,0.5079451091813847,0.0,0.0
29.2,32.8,27.1,80.0,1016.2,16.5,139.3,30.6,11537.0,94.7,6.0,31.3,25.2,12,verao,22,casa,2011,14,839879.75,premium,alvenaria,30995,True,0.35000000000000003,0,vendaval,2022-12-13T22:36:25.535456,0.3,5.699999999999996,-10.972321463317742,87.23645431158768,186.01445370504132
20.7,21.0,17.0,80.0,1015.8,6.8,154.5,20.5,10051.0,80.7,4.3,22.6,16.7,5,outono,22,apartamento,1986,39,310976.53,medio,alvenaria,71783,True,0.6000000000000001,0,vendaval,2025-05-02T22:36:25.535456,0.3,4.0,1.4797579083871453,58.562055518958566,207.67207833261946
34.4,35.9,31.4,43.7,1017.7,0.0,179.1,0.0,5865.0,47.4,7.9,32.9,23.1,12,verao,10,sobrado,2018,7,552127.28,alto,alvenaria,07595,True,0.4,0,vendaval,2023-12-01T10:36:25.535456,0.3,4.5,-3.305715904949788,0.0,0.0
15.9,18.6,13.2,60.4,982.1,90.8,226.4,0.0,11552.0,45.9,1.7,18.9,8.0,4,outono,4,casa,2020,5,326756.12,medio,alvenaria,01577,True,0.4,0,vendaval,2025-04-10T04:36:25.535456,0.3,5.400000000000002,8.219680382839048,0.0,0.0
18.9,22.2,15.3,58.3,991.5,83.4,248.4,0.0,7646.0,42.4,4.1,20.8,10.6,6,inverno,8,casa,1985,40,115570.13,baixo,madeira,36134,False,0.8,1,vendaval,2023-06-26T08:36:25.535456,0.39,6.899999999999999,-12.219565220332747,0.0,0.0
32.2,33.2,26.8,72.4,1012.8,6.0,200.0,20.0,11895.0,78.3,6.4,32.7,26.7,12,verao,17,sobrado,1994,31,187253.43,medio,alvenaria,35291,False,0.8,0,vendaval,2023-12-09T17:36:25.535456,0.3,6.400000000000002,-7.388853922986172,59.735958191619986,245.24094320577333
32.8,35.0,26.8,55.8,1005.6,11.6,178.4,0.0,8881.0,17.2,8.1,33.8,23.9,1,verao,9,apartamento,2009,16,659253.82,alto,madeira,05827,True,0.30000000000000004,0,vendaval,2024-01-04T09:36:25.535456,0.3,8.2,-5.227836380418379,0.0,0.0
26.1,27.9,23.1,78.7,983.2,67.0,227.7,0.0,8926.0,21.2,5.9,24.4,21.9,12,verao,2,apartamento,2011,14,219198.52,medio,alvenaria,42148,True,0.4,1,vendaval,2024-12-03T02:36:25.535456,0.3,4.799999999999997,-7.362366674744694,0.0,0.0
34.4,37.4,29.6,40.0,1017.0,1.9,106.9,0.0,7585.0,33.9,8.5,37.2,22.4,9,primavera,13,casa,2012,13,347769.55,medio,alvenaria,09010,True,0.5,0,vendaval,2024-09-04T13:36:25.535456,0.3,7.799999999999997,1.130306920838474,0.0,0.0
26.8,28.3,20.8,80.0,1014.7,6.4,289.1,0.0,6436.0,27.1,6.1,25.5,22.8,2,verao,2,apartamento,2020,5,954079.14,premium,alvenaria,32453,True,0.15000000000000002,0,vendaval,2024-02-12T02:36:25.535456,0.3,7.5,-10.663089970360605,0.0,0.0
13.5,14.7,10.7,95.0,991.1,67.8,215.6,29.8,7169.0,76.6,2.3,15.6,12.5,10,primavera,19,casa,1995,30,121936.63,baixo,alvenaria,99645,False,0.7,1,vendaval,2024-10-15T19:36:25.535456,0.39,4.0,-3.7856682641559645,39.467888214813165,88.7529459396795
18.0,20.5,14.9,80.7,1006.6,22.5,315.4,38.4,5663.0,100.0,3.8,18.0,14.2,9,primavera,21,sobrado,1983,42,174822.35,medio,alvenaria,03217,True,0.8,1,vendaval,2025-09-18T21:36:25.535456,0.3,5.6,4.477343303124941,51.445353023951,326.11546330442314
24.7,28.6,17.2,75.2,1014.7,10.6,192.1,0.0,7710.0,48.1,4.0,23.3,19.7,9,primavera,7,casa,2007,18,322663.96,medio,madeira,06062,True,0.5,0,vendaval,2024-09-07T07:36:25.535456,0.3,11.400000000000002,9.795371632336252,0.0,0.0
29.0,32.8,28.9,54.4,991.3,85.1,124.1,0.0,6208.0,40.5,6.1,31.3,19.8,4,outono,15,casa,1980,45,50574.52,baixo,alvenaria,62365,False,0.8,1,vendaval,2024-04-04T15:36:25.535456,0.39,3.8999999999999986,1.8434014586503498,0.0,0.0
24.7,26.9,21.6,54.2,1015.2,9.0,26.8,0.0,6647.0,35.1,5.5,25.8,15.6,7,inverno,15,apartamento,2018,7,438585.41,alto,alvenaria,05527,True,0.2,1,vendaval,2023-07-14T15:36:25.535456,0.3,5.299999999999997,-2.2761884415145284,0.0,0.0
22.8,24.8,18.2,40.0,981.3,102.7,109.1,0.0,6616.0,39.8,4.9,23.1,10.8,8,inverno,15,casa,1984,41,159787.96,medio,alvenaria,70418,True,0.7,1,vendaval,2024-08-14T15:36:25.535456,0.39,6.600000000000001,-11.937557454256083,0.0,0.0
28.6,31.0,23.7,30.9,1017.4,13.5,108.5,0.0,5414.0,39.2,5.6,29.0,14.7,8,inverno,14,kitnet,1982,43,63983.4,baixo,alvenaria,37718,False,0.75,0,vendaval,2025-08-09T14:36:25.535456,0.3,7.300000000000001,1.1022693367544707,0.0,0.0
23.0,26.5,16.5,75.4,1018.2,20.4,300.0,53.7,12697.0,100.0,4.7,23.9,18.1,5,outono,2,apartamento,2020,5,594156.78,alto,alvenaria,31252,True,0.2,0,vendaval,2024-05-15T02:36:25.535456,0.3,10.0,4.577505337550141,136.38785538877397,724.4350587407635
37.4,38.3,35.9,62.3,996.1,68.8,231.4,0.0,14780.0,16.8,8.1,39.0,29.8,12,verao,15,casa,1989,36,62866.47,baixo,alvenaria,20048,True,0.8,1,vendaval,2023-12-10T15:36:25.535456,0.95,2.3999999999999986,13.092099812201887,0.0,0.0
20.1,25.0,18.9,76.9,1010.7,6.3,293.4,0.0,10662.0,28.1,3.0,21.3,15.4,5,outono,20,casa,2010,15,1341957.45,premium,alvenaria,24751,True,0.35000000000000003,0,vendaval,2025-05-14T20:36:25.535456,0.3,6.100000000000001,-2.353883478749448,0.0,0.0
12.9,17.4,10.0,80.0,984.6,92.0,157.2,0.0,6716.0,36.3,1.0,14.4,8.9,7,inverno,0,apartamento,2014,11,253567.76,medio,madeira,72680,True,0.4,0,vendaval,2023-07-22T00:36:25.535456,0.3,7.399999999999999,-12.783912619991833,0.0,0.0
35.1,37.9,29.2,58.7,1023.0,0.0,155.1,0.0,11455.0,10.5,8.0,35.6,26.8,2,verao,9,apartamento,2002,23,135581.3,baixo,madeira,04216,True,0.6000000000000001,0,vendaval,2023-02-20T09:36:25.535456,0.3,8.7,-0.8434904118461608,0.0,0.0
27.6,31.3,20.7,47.6,1011.2,9.9,262.4,0.0,6965.0,33.3,5.1,27.3,17.2,8,inverno,10,casa,2016,9,363036.0,medio,alvenaria,58888,False,0.4,0,vendaval,2025-08-04T10:36:25.535456,0.3,10.600000000000001,1.4960670822313373,0.0,0.0
25.8,28.9,24.7,80.0,1013.5,7.9,245.6,0.0,12860.0,49.5,5.4,27.4,21.8,1,verao,23,casa,1997,28,215641.33,medio,alvenaria,71168,True,0.6000000000000001,0,vendaval,2024-01-23T23:36:25.535456,0.3,4.199999999999999,-4.344199019819498,0.0,0.0
19.7,23.0,12.9,59.5,1008.5,13.0,49.1,0.0,10415.0,28.7,4.1,19.8,11.6,6,inverno,16,casa,1983,42,148959.02,baixo,madeira,02192,True,0.8,0,vendaval,2025-06-01T16:36:25.535456,0.3,10.1,3.301720338786942,0.0,0.0
