temperatura_atual,temperatura_maxima,temperatura_minima,umidade_relativa,pressao_atmosferica,velocidade_vento,direcao_vento,precipitacao_mm,visibilidade,cobertura_nuvens,indice_uv,sensacao_termica,ponto_orvalho,mes,estacao,hora_dia,tipo_residencia,ano_construcao,idade_imovel,valor_segurado,faixa_valor,material_construcao,cep_prefixo,regiao_metropolitana,risco_construcao,sinistro_ocorreu,coverage_type,data_sinistro,claim_probability,temperatura_diferencial,gradiente_pressao_24h,precipitacao_24h,precipitacao_7dias
22.4,25.7,18.5,80.0,1011.6,7.7,39.6,0.0,9110.0,17.1,4.3,24.5,18.4,11,primavera,22,casa,1981,44,110381.04,baixo,madeira,52095,True,0.8,0,alagamento,2022-11-28T22:36:26.343346,0.3,7.199999999999999,3.645778007174192,0.0,0.0
19.8,23.7,18.0,85.3,1006.7,13.3,158.4,0.0,9103.0,19.4,3.8,18.2,16.8,11,primavera,21,casa,1987,38,66662.58,baixo,alvenaria,05396,True,0.8,0,alagamento,2022-11-13T21:36:26.343346,0.3,5.699999999999999,-3.4762898706337864,0.0,0.0
36.6,40.3,35.4,44.6,1012.3,9.0,234.6,25.4,10729.0,67.6,8.7,36.3,25.5,1,verao,10,apartamento,1989,36,70689.0,baixo,alvenaria,03171,True,0.7,1,alagamento,2025-01-06T10:36:26.343346,0.3,4.899999999999999,-10.800437674043456,63.908303368410316,185.53366879790423
16.3,17.5,14.5,75.2,1004.7,11.3,137.7,81.9,14267.0,100.0,2.7,17.7,11.3,8,inverno,0,apartamento,2009,16,320713.44,medio,madeira,62058,False,0.4,0,alagamento,2023-08-04T00:36:26.343346,0.36,3.0,2.961341453065991,209.1103207037792,1292.7639155342572
15.7,19.1,13.0,100.0,991.5,19.3,316.3,100.0,8610.0,100.0,2.0,16.3,15.7,10,primavera,4,casa,1991,34,87617.86,baixo,alvenaria,85572,False,0.8,1,alagamento,2023-10-13T04:36:26.343346,0.46799999999999997,6.100000000000001,-1.1319284961614118,180.65300064686426,700.2448080750316
15.2,18.6,10.5,84.2,1018.6,2.7,322.1,15.9,6146.0,56.3,2.1,17.2,12.0,5,outono,18,apartamento,1987,38,128586.13,baixo,alvenaria,03280,True,0.7,0,alagamento,2025-05-10T18:36:26.343346,0.3,8.100000000000001,0.867037719329042,41.35595788368228,189.25120920700786
15.7,16.4,7.8,71.7,1018.1,6.6,55.0,0.0,9055.0,46.9,2.7,16.9,10.1,8,inverno,0,apartamento,1994,31,123353.38,baixo,alvenaria,44896,False,0.7,0,alagamento,2024-08-07T00:36:26.343346,0.23399999999999999,8.599999999999998,-6.007273539107287,0.0,0.0
-3.8,-2.4,-5.3,100.0,1001.4,7.2,11.3,106.2,6980.0,100.0,0.0,-4.5,-3.8,8,inverno,21,casa,1970,55,142708.87,baixo,alvenaria,87256,False,0.8,1,alagamento,2023-08-02T21:36:26.343346,0.46799999999999997,2.9,-6.209461069801344,128.94507178755356,560.7605705163925
27.2,28.4,21.1,86.9,1001.4,6.8,202.9,102.2,8572.0,100.0,5.4,28.2,24.6,4,outono,9,apartamento,1988,37,379058.32,medio,alvenaria,09300,True,0.6000000000000001,1,alagamento,2023-04-05T09:36:26.343346,0.9359999999999999,7.299999999999997,0.5842450883853672,167.89134457429753,1028.2943382992157
44.5,49.2,42.9,59.1,1003.8,5.0,64.6,109.4,5808.0,100.0,10.9,42.6,36.3,11,primavera,13,casa,2013,12,316476.48,medio,madeira,39960,False,0.5,0,alagamento,2024-11-07T13:36:26.343346,0.36,6.300000000000004,-7.597824536594024,281.54161476693633,869.7252443140464
10.7,12.9,5.2,95.0,1018.7,9.5,112.5,32.2,10496.0,86.3,1.5,13.0,9.7,4,outono,22,apartamento,1985,40,98886.73,baixo,madeira,99641,False,0.7,0,alagamento,2025-04-28T22:36:26.343346,0.3,7.7,-17.416046247165696,61.588993643990776,339.2036404329279
27.2,27.8,22.4,99.2,1003.6,6.1,55.2,65.9,9571.0,100.0,5.7,26.4,27.0,2,verao,21,apartamento,1987,38,144061.53,baixo,alvenaria,57305,False,0.7,1,alagamento,2024-02-17T21:36:26.343346,0.46799999999999997,5.400000000000002,-11.936145568377448,189.90438373215903,688.9007414940552
25.0,25.1,20.6,80.0,1010.9,10.9,91.0,0.0,10486.0,26.9,4.5,24.4,21.0,3,outono,1,casa,1990,35,128084.73,baixo,alvenaria,33948,False,0.8,0,alagamento,2023-03-13T01:36:26.343346,0.23399999999999999,4.5,7.399121111803067,0.0,0.0
26.8,30.9,23.5,97.7,998.6,11.1,317.1,62.0,9392.0,100.0,5.5,26.4,26.4,11,primavera,17,casa,2009,16,226844.86,medio,alvenaria,20765,True,0.5,1,alagamento,2024-11-03T17:36:26.343346,0.72,7.399999999999999,4.948648294938965,164.10273113452587,441.62479873494283
29.8,32.2,24.1,80.4,994.4,25.0,14.6,75.7,6508.0,100.0,7.1,30.1,25.9,1,verao,9,casa,1985,40,162675.04,medio,alvenaria,84525,False,0.7,0,alagamento,2023-01-18T09:36:26.343346,0.46799999999999997,8.100000000000001,1.5898096787306017,217.75354518826757,491.8457266015579
28.4,32.5,24.9,58.4,1005.0,19.1,73.9,144.0,7073.0,100.0,5.8,29.9,20.1,6,inverno,14,casa,2001,24,562003.08,alto,alvenaria,70131,True,0.5,1,alagamento,2024-06-20T14:36:26.343346,0.72,7.600000000000001,-8.506294622817865,195.23333696272772,1294.3448839204766
19.2,22.6,15.1,100.0,1013.0,5.0,302.2,90.6,8513.0,100.0,3.0,18.2,19.2,9,primavera,21,casa,2003,22,87823.63,baixo,mista,09136,True,0.7,1,alagamento,2023-09-02T21:36:26.343346,0.72,7.500000000000002,-7.503092513286945,221.01335328392955,674.1862502438673
14.1,16.1,6.5,66.1,1011.9,9.1,154.5,0.0,13447.0,45.7,1.4,16.3,7.3,6,inverno,5,casa,2007,18,270343.59,medio,alvenaria,22853,True,0.5,0,alagamento,2025-06-12T05:36:26.343346,0.3,9.600000000000001,-7.5638294100327155,0.0,0.0
11.2,15.2,7.2,81.6,1004.0,11.6,226.6,0.0,6197.0,27.9,1.8,10.2,7.5,3,outono,0,sobrado,1988,37,287336.96,medio,alvenaria,82724,True,0.8,0,alagamento,2023-03-29T00:36:26.343346,0.3,7.999999999999999,-9.078470273939127,0.0,0.0
23.0,25.2,16.6,76.2,1015.9,0.5,310.2,0.0,5464.0,37.5,5.0,23.0,18.3,5,outono,3,casa,2006,19,341468.75,medio,alvenaria,63357,False,0.5,0,alagamento,2023-05-21T03:36:26.343346,0.18,8.599999999999998,-13.811545947512974,0.0,0.0
11.6,13.6,11.3,80.0,1019.2,5.1,160.7,0.0,13998.0,42.0,0.4,12.4,7.6,8,inverno,0,casa,1975,50,78056.01,baixo,alvenaria,24093,True,0.8,1,alagamento,2024-08-20T00:36:26.343346,0.3,2.299999999999999,9.105508534718185,0.0,0.0
36.3,37.3,30.0,70.5,1006.1,21.8,148.5,71.2,10526.0,100.0,8.7,36.7,30.4,11,primavera,15,casa,2002,23,754400.38,alto,madeira,08418,True,0.5,0,alagamento,2024-11-02T15:36:26.343346,0.72,7.299999999999997,3.444563302418948,111.95213098783508,357.1442270740485
24.9,27.1,18.7,83.2,1010.0,7.7,308.3,54.3,6828.0,100.0,5.1,22.9,21.6,11,primavera,2,casa,2001,24,684336.88,alto,alvenaria,25154,True,0.5,1,alagamento,2023-11-10T02:36:26.343346,0.72,8.400000000000002,10.03593233979158,112.98008039059319,769.6014515229227
9.8,13.9,3.3,100.0,1009.3,13.3,11.0,113.2,10781.0,100.0,0.0,8.4,9.8,7,inverno,5,apartamento,2002,23,338822.6,medio,alvenaria,09975,True,0.5,0,alagamento,2023-07-28T05:36:26.343346,0.72,10.600000000000001,-7.556124091322792,298.80483026813147,604.702971922245
16.6,19.2,13.5,100.0,993.3,11.5,286.5,125.4,6306.0,100.0,3.1,18.8,16.6,2,verao,5,casa,1986,39,56512.64,baixo,alvenaria,80804,True,0.8,1,alagamento,2023-02-08T05:36:26.343346,0.9359999999999999,5.699999999999999,-16.359408082297254,337.4588263314681,2032.6792057559471
13.1,15.3,12.5,90.0,1006.3,11.6,269.1,0.0,11360.0,31.5,0.6,14.4,11.1,5,outono,6,apartamento,2007,18,129058.81,baixo,alvenaria,07546,True,0.5,0,alagamento,2023-05-20T06:36:26.343346,0.3,2.8000000000000007,10.048173670215084,0.0,0.0
7.9,11.4,4.8,79.2,1009.1,9.6,124.6,0.0,11236.0,39.2,0.8,7.5,3.8,6,inverno,2,apartamento,1980,45,83308.81,baixo,alvenaria,03208,True,0.7,0,alagamento,2025-06-04T02:36:26.343346,0.3,6.6000000000000005,3.9638432713543095,0.0,0.0
10.5,10.9,8.6,100.0,990.2,5.0,122.1,84.9,9042.0,100.0,0.4,12.1,10.5,3,outono,19,casa,1979,46,125339.78,baixo,alvenaria,90911,True,0.8,1,alagamento,2024-03-20T19:36:26.343346,0.9359999999999999,2.3000000000000007,-7.529135209917585,182.27671232982317,728.0841884725571
18.4,23.4,12.7,100.0,1004.8,25.0,251.6,142.7,5508.0,100.0,3.6,19.1,18.4,10,primavera,5,sobrado,2014,11,1981298.02,premium,alvenaria,75788,False,0.45,1,alagamento,2022-10-15T05:36:26.343346,0.36,10.7,-1.1751108288191996,376.4898150392077,1302.2999310549972
10.2,10.8,8.0,100.0,992.2,25.0,307.6,104.7,14177.0,100.0,1.0,8.5,10.2,4,outono,2,casa,2001,24,263320.86,medio,alvenaria,83237,False,0.6000000000000001,1,alagamento,2025-04-12T02:36:26.343346,0.36,2.8000000000000007,2.9733036900391188,250.20874176426662,815.2459872573552
26.6,31.4,19.5,100.0,996.7,9.4,306.3,62.7,11055.0,100.0,5.8,27.8,26.6,1,verao,0,casa,2021,4,295388.02,medio,madeira,59370,False,0.4,0,alagamento,2024-01-19T00:36:26.343346,0.36,11.899999999999999,0.9110250394684081,97.2087698593503,495.46957088137236
13.3,13.5,5.9,100.0,999.0,17.6,95.2,116.6,12353.0,100.0,2.3,11.8,13.3,4,outono,3,casa,1991,34,73525.4,baixo,alvenaria,07309,True,0.8,1,alagamento,2023-04-15T03:36:26.343346,0.9359999999999999,7.6,3.8055740507665385,262.17285415576396,855.7841102554731
23.5,26.3,18.9,50.9,1018.0,0.7,101.6,11.8,8362.0,61.8,4.1,25.1,13.7,7,inverno,13,apartamento,1991,34,166136.29,medio,alvenaria,02123,True,0.6000000000000001,0,alagamento,2024-07-04T13:36:26.343346,0.3,7.400000000000002,0.0963845063744384,17.875376805298576,98.66537903350768
34.7,35.9,27.3,55.7,1002.9,7.2,223.4,119.8,8516.0,100.0,7.4,34.8,25.9,4,outono,9,casa,1987,38,137609.94,baixo,alvenaria,56615,False,0.8,1,alagamento,2023-04-13T09:36:26.343346,0.46799999999999997,8.599999999999998,5.629646990318092,228.260996273956,1084.7560326260166
29.6,32.2,27.9,50.0,1000.7,32.3,126.4,46.8,6356.0,100.0,6.3,31.8,19.6,3,outono,12,apartamento,1982,43,211772.49,medio,alvenaria,81773,True,0.6000000000000001,0,alagamento,2025-03-04T12:36:26.343346,0.3,4.300000000000004,7.80888677010387,86.84028451740605,428.8231436390445
19.8,20.2,19.4,100.0,997.4,8.3,281.5,82.9,8952.0,100.0,2.6,19.0,19.8,1,verao,23,apartamento,2002,23,337806.01,medio,alvenaria,02840,True,0.5,1,alagamento,2023-01-18T23:36:26.343346,0.72,0.8000000000000007,5.027072265514816,115.96922192938924,446.61600184062456
40.9,45.2,38.7,45.8,1007.8,6.1,305.5,24.5,8300.0,65.1,10.3,43.2,30.1,1,verao,12,apartamento,2011,14,1657416.71,premium,alvenaria,08295,True,0.25,0,alagamento,2024-01-22T12:36:26.343346,0.3,6.5,-2.3301636106864163,54.39917749929889,333.03299985508676
15.7,18.0,7.9,85.6,1005.9,16.5,48.5,0.0,14871.0,10.7,2.5,15.3,12.8,3,outono,4,casa,2006,19,115472.48,baixo,madeira,09319,True,0.6000000000000001,0,alagamento,2023-03-02T04:36:26.343346,0.3,10.1,-6.215416758126083,0.0,0.0
14.3,16.3,13.2,100.0,1013.3,6.7,58.5,103.0,6234.0,100.0,1.0,15.1,14.3,10,primavera,4,apartamento,2014,11,1363008.59,premium,mista,03060,True,0.25,0,alagamento,2023-10-30T04:36:26.343346,0.72,3.1000000000000014,-2.5168629295046663,183.5651369116513,482.8775921119497
14.6,19.3,14.4,100.0,993.0,24.3,181.9,93.5,7989.0,100.0,1.4,16.1,14.6,1,verao,6,casa,1982,43,53670.91,baixo,alvenaria,96867,False,0.8,1,alagamento,2025-01-21T06:36:26.343346,0.46799999999999997,4.9,6.81503040814615,202.8990033213769,627.5159006033332
15.0,20.0,11.6,100.0,989.4,25.0,70.0,114.9,5616.0,100.0,1.8,15.6,15.0,2,verao,0,apartamento,2022,3,610943.44,alto,alvenaria,93130,False,0.2,0,alagamento,2024-02-06T00:36:26.343346,0.36,8.4,4.110062608005035,242.98761631814696,1360.4698150411432
24.8,26.0,19.3,61.0,1003.9,4.6,111.6,0.0,11828.0,47.0,4.6,25.7,17.0,4,outono,9,casa,1980,45,90753.79,baixo,alvenaria,81570,True,0.8,0,alagamento,2023-04-13T09:36:26.343346,0.3,6.699999999999999,0.9701978495516657,0.0,0.0
24.8,28.4,19.4,58.8,1018.1,3.9,341.1,0.0,10033.0,46.1,4.5,24.5,16.6,10,primavera,21,casa,1981,44,134180.49,baixo,alvenaria,45860,False,0.8,0,alagamento,2025-10-07T21:36:26.343346,0.23399999999999999,9.0,3.7915390614320783,0.0,0.0
15.4,16.2,8.5,90.0,1016.3,4.7,263.0,0.0,10790.0,44.4,1.5,17.7,13.4,3,outono,0,apartamento,1982,43,99032.68,baixo,alvenaria,09481,True,0.7,0,alagamento,2025-03-31T00:36:26.343346,0.3,7.699999999999999,1.9068293859648318,0.0,0.0
25.9,27.4,19.3,100.0,1009.1,16.0,200.3,76.2,8859.0,100.0,4.6,28.7,25.9,9,primavera,1,casa,2017,8,686603.97,alto,madeira,28596,True,0.30000000000000004,1,alagamento,2023-09-11T01:36:26.343346,0.72,8.099999999999998,0.8617421379926138,172.89155338215005,379.2165747047372
15.9,16.2,11.4,64.8,1017.1,4.2,104.6,0.0,13241.0,47.7,2.8,16.6,8.8,10,primavera,21,apartamento,1987,38,179214.13,medio,alvenaria,07941,True,0.6000000000000001,0,alagamento,2024-10-13T21:36:26.343346,0.3,4.799999999999999,-8.26200712458414,0.0,0.0
7.7,11.1,3.1,86.9,1016.2,6.8,300.9,0.0,12157.0,26.9,0.0,6.7,5.1,6,inverno,4,apartamento,1981,44,272452.38,medio,alvenaria,03320,True,0.6000000000000001,0,alagamento,2023-06-19T04:36:26.343346,0.3,8.0,-9.499732716705832,0.0,0.0
24.4,28.9,20.9,79.2,993.4,6.1,89.1,134.0,13217.0,100.0,5.2,25.4,20.2,7,inverno,14,casa,2003,22,53607.44,baixo,alvenaria,02601,True,0.7,0,alagamento,2025-07-23T14:36:26.343346,0.72,8.0,-2.3954251483974347,332.85336010969036,1792.0941652865656
26.5,31.2,22.5,59.4,1012.8,12.2,172.6,0.0,7039.0,24.6,4.7,26.2,18.3,5,outono,16,casa,1997,28,289648.02,medio,madeira,04302,True,0.6000000000000001,0,alagamento,2025-05-20T16:36:26.343346,0.3,8.7,-5.2639249443525715,0.0,0.0
5.5,9.0,-1.9,90.0,1008.3,9.4,38.1,0.0,8573.0,42.9,0.0,4.5,3.5,7,inverno,1,apartamento,2004,21,377368.54,medio,alvenaria,04737,True,0.5,0,alagamento,2025-07-25T01:36:26.343346,0.3,10.9,7.196732035341679,0.0,0.0
32.7,35.0,27.8,73.0,1016.5,1.6,135.8,28.2,11520.0,100.0,7.4,30.7,27.3,2,verao,8,casa,2015,10,825722.06,premium,mista,27976,True,0.25,0,alagamento,2023-02-07T08:36:26.343346,0.3,7.199999999999999,-0.45312346882522214,72.7532490968017,389.14503113853755
35.2,36.9,30.4,52.2,1011.9,8.2,71.4,0.0,7478.0,27.8,7.1,34.6,25.6,11,primavera,11,apartamento,1991,34,58356.91,baixo,alvenaria,04027,True,0.7,0,alagamento,2022-11-03T11:36:26.343346,0.3,6.5,-3.591553453963822,0.0,0.0
40.7,42.8,38.4,32.2,1011.9,9.0,290.5,0.0,14269.0,20.9,10.2,39.6,27.2,10,primavera,11,apartamento,2012,13,804928.84,premium,mista,26072,True,0.25,0,alagamento,2023-10-30T11:36:26.343346,0.3,4.399999999999999,3.1496345158756283,0.0,0.0
36.1,39.4,30.1,53.9,1019.9,5.8,101.8,0.0,6119.0,34.6,9.0,37.4,26.9,3,outono,10,casa,1991,34,337140.87,medio,alvenaria,75820,False,0.7,0,alagamento,2023-03-26T10:36:26.343346,0.23399999999999999,9.299999999999997,4.982657039731316,0.0,0.0
20.3,22.3,13.4,90.0,1016.1,3.3,193.3,0.0,11197.0,36.1,4.0,22.6,18.3,1,verao,18,apartamento,2019,6,469286.52,alto,alvenaria,01766,True,0.2,0,alagamento,2025-01-29T18:36:26.343346,0.3,8.9,5.582324591204413,0.0,0.0
29.6,33.5,26.7,77.3,1003.1,13.3,45.3,122.6,12109.0,100.0,6.2,28.5,25.1,5,outono,15,casa,1983,42,325013.93,medio,alvenaria,06259,True,0.7,0,alagamento,2023-05-19T15:36:26.343346,0.9359999999999999,6.800000000000001,-1.3230674990335873,304.4579871590148,1173.713987250543
47.0,48.4,41.9,30.0,1015.9,13.3,45.6,33.7,14543.0,82.6,12.0,45.1,33.0,2,verao,11,casa,1978,47,104796.22,baixo,mista,39809,False,0.8,0,alagamento,2024-02-11T11:36:26.343346,0.3,6.5,-1.4950250887461884,40.8012235136313,155.48928774943087
26.9,30.3,25.0,95.2,995.4,12.5,357.9,140.8,14729.0,100.0,6.4,25.0,26.0,4,outono,18,casa,2000,25,243321.09,medio,alvenaria,20464,True,0.6000000000000001,1,alagamento,2024-04-07T18:36:26.343346,0.72,5.300000000000001,3.7746306148679594,401.97103390642053,1769.0200934147406
20.3,23.6,13.9,81.2,1007.2,8.3,157.1,118.9,8362.0,100.0,4.1,21.2,16.5,8,inverno,11,casa,1998,27,319475.05,medio,alvenaria,82157,True,0.6000000000000001,1,alagamento,2025-08-31T11:36:26.343346,0.9359999999999999,9.700000000000001,5.412175341182628,278.7661708568355,1945.0309949667567
15.7,18.8,7.8,100.0,1005.9,5.5,147.8,63.3,6599.0,100.0,3.0,18.5,15.7,2,verao,6,casa,1973,52,362233.77,medio,alvenaria,84878,False,0.7,1,alagamento,2025-02-08T06:36:26.343346,0.46799999999999997,11.0,13.47225450936171,167.61869068585645,594.0442569713418
24.1,24.6,22.7,71.5,1011.1,8.6,340.9,18.6,5048.0,49.6,3.8,25.5,18.4,12,verao,7,sobrado,2019,6,428560.84,alto,madeira,07044,True,0.4,0,alagamento,2023-12-27T07:36:26.343346,0.3,1.9000000000000021,8.74919053928384,35.249243597277555,90.66903655302154
19.4,20.2,15.5,64.9,1012.0,12.4,140.5,0.0,7430.0,44.2,3.6,18.3,12.3,4,outono,3,casa,2007,18,177182.99,medio,alvenaria,26524,True,0.5,0,alagamento,2024-04-21T03:36:26.343346,0.3,4.699999999999999,4.4232699639816815,0.0,0.0
37.6,41.9,33.2,48.9,1014.6,15.0,169.9,0.0,5041.0,38.8,9.3,39.9,27.4,9,primavera,11,casa,1977,48,344144.36,medio,alvenaria,63579,False,0.7,0,alagamento,2024-09-07T11:36:26.343346,0.23399999999999999,8.699999999999996,-9.256873510955653,0.0,0.0
34.7,38.9,29.6,80.4,1001.6,17.1,301.2,86.7,6325.0,100.0,7.7,37.6,30.8,5,outono,12,casa,1973,52,78647.21,baixo,mista,23639,True,0.8,1,alagamento,2023-05-14T12:36:26.343346,0.9359999999999999,9.299999999999997,-1.5289955196099756,193.72736488499197,1352.6469364545283
18.9,22.5,11.9,90.0,1018.6,4.7,36.0,0.0,11043.0,20.7,3.6,19.0,16.9,12,verao,2,casa,2001,24,147043.57,baixo,alvenaria,07632,True,0.7,0,alagamento,2023-12-31T02:36:26.343346,0.3,10.6,10.740069335948652,0.0,0.0
14.4,17.0,8.1,100.0,1000.5,18.0,313.5,121.6,11315.0,100.0,1.3,15.8,14.4,7,inverno,16,kitnet,2001,24,236135.68,medio,alvenaria,08185,True,0.55,1,alagamento,2024-07-25T16:36:26.343346,0.72,8.9,-9.388555304400953,263.93046682139646,1819.5547115397924
15.4,15.5,9.3,70.9,1016.9,4.2,314.9,0.0,14433.0,33.1,1.7,14.4,9.6,6,inverno,19,sobrado,1998,27,220629.83,medio,madeira,24287,True,0.7,0,alagamento,2024-06-02T19:36:26.343346,0.3,6.199999999999999,-0.8520334467749635,0.0,0.0
9.5,10.5,7.7,90.0,1013.8,9.6,156.6,0.0,9601.0,37.5,0.1,9.2,7.5,8,inverno,6,apartamento,1986,39,165373.89,medio,alvenaria,08009,True,0.6000000000000001,0,alagamento,2025-08-23T06:36:26.343346,0.3,2.8,-1.2264752925646747,0.0,0.0
22.7,27.5,17.3,76.4,1014.6,13.3,4.0,55.2,10978.0,100.0,5.1,21.6,18.0,5,outono,19,apartamento,1991,34,135204.25,baixo,alvenaria,55743,False,0.7,0,alagamento,2024-05-29T19:36:26.343346,0.3,10.2,1.791261986882514,72.40074501623305,396.7021941209931
19.1,19.9,16.4,100.0,998.7,21.5,264.4,91.7,11416.0,100.0,3.5,18.7,19.1,1,verao,6,apartamento,1985,40,330887.67,medio,alvenaria,01082,True,0.6000000000000001,1,alagamento,2025-01-21T06:36:26.343346,0.9359999999999999,3.5,2.679507992579002,256.37810894322985,737.3332667481822
11.3,11.4,3.4,86.1,1015.9,20.5,154.2,54.3,12690.0,100.0,0.7,10.2,8.5,5,outono,19,casa,1986,39,147232.17,baixo,madeira,83392,False,0.8,0,alagamento,2024-05-01T19:36:26.343346,0.3,8.0,2.8232942442139075,115.9114179875945,270.13104605332956
32.3,34.1,29.8,59.5,1013.6,17.2,164.3,51.6,13802.0,100.0,6.2,32.7,24.2,2,verao,16,casa,2015,10,339915.5,medio,mista,09788,True,0.4,1,alagamento,2024-02-28T16:36:26.343346,0.3,4.300000000000001,-4.410679342691987,70.81024368568431,158.42143206913846
10.7,11.3,5.4,100.0,1013.3,5.0,67.5,115.6,9597.0,100.0,1.2,12.2,10.7,10,primavera,1,casa,2022,3,1447264.46,premium,mista,95236,False,0.25,1,alagamento,2024-10-31T01:36:26.343346,0.36,5.9,4.823664661003837,179.3503533238561,855.8209680493989
24.8,29.4,22.1,77.0,1008.8,11.1,288.8,145.3,7667.0,100.0,4.3,23.4,20.2,7,inverno,13,casa,2019,6,1983650.57,premium,alvenaria,38238,False,0.25,1,alagamento,2025-07-22T13:36:26.343346,0.36,7.299999999999997,-3.0352368883037943,234.38313658026166,1329.647894459882
27.8,27.9,21.6,76.6,1011.5,6.3,32.7,90.4,5961.0,100.0,6.5,30.3,23.1,6,inverno,14,apartamento,2004,21,367416.12,medio,madeira,05240,True,0.5,0,alagamento,2024-06-20T14:36:26.343346,0.72,6.299999999999997,-3.536708173938158,188.9919725985992,1010.736832076979
7.2,9.6,2.9,100.0,1014.0,5.0,163.7,72.5,5301.0,100.0,0.0,8.3,7.2,8,inverno,22,casa,1990,35,117165.03,baixo,alvenaria,04917,True,0.8,1,alagamento,2025-08-24T22:36:26.343346,0.9359999999999999,6.699999999999999,5.031505689271925,198.19516635439962,527.26115137739
9.2,12.8,2.6,90.0,1011.4,10.9,66.2,7.6,6775.0,45.1,0.1,9.7,7.2,8,inverno,3,apartamento,1996,29,161787.83,medio,alvenaria,01545,True,0.5,0,alagamento,2023-08-14T03:36:26.343346,0.3,10.200000000000001,-9.26991908976455,13.369440227613628,38.417130113081875
25.0,25.5,20.7,100.0,1004.9,10.4,183.7,55.5,6783.0,100.0,4.4,25.0,25.0,4,outono,9,casa,2020,5,584645.9,alto,alvenaria,93889,False,0.30000000000000004,0,alagamento,2025-04-04T09:36:26.343346,0.36,4.800000000000001,-2.973022408958772,98.9038647631761,679.0349401507743
25.1,28.0,20.2,50.7,1013.3,10.9,265.7,0.0,13178.0,45.2,5.5,27.0,15.3,10,primavera,16,apartamento,1987,38,59526.82,baixo,alvenaria,81084,True,0.7,0,alagamento,2025-10-01T16:36:26.343346,0.3,7.800000000000001,15.237714763842447,0.0,0.0
26.9,31.4,21.8,80.0,1017.2,1.4,173.9,0.0,6324.0,16.2,5.2,28.9,22.9,9,primavera,21,casa,1989,36,104452.14,baixo,alvenaria,28906,True,0.8,0,alagamento,2025-09-25T21:36:26.343346,0.3,9.599999999999998,12.124621126874318,0.0,0.0
14.5,18.6,9.8,100.0,1006.1,11.3,139.2,113.7,12131.0,100.0,1.0,13.1,14.5,8,inverno,6,casa,2006,19,366870.24,medio,mista,65509,False,0.5,0,alagamento,2025-08-25T06:36:26.343346,0.36,8.8,1.0801729226220163,148.8738280391395,904.5229504633095
23.4,23.9,17.3,100.0,1006.2,5.3,265.6,134.5,11305.0,100.0,5.3,22.5,23.4,2,verao,21,casa,2015,10,428122.56,alto,alvenaria,02859,True,0.30000000000000004,1,alagamento,2024-02-04T21:36:26.343346,0.72,6.599999999999998,-2.5633165159671467,222.95215627939436,1029.0341345616544
20.5,22.5,20.2,76.6,1021.0,9.2,77.3,24.0,13610.0,88.4,3.6,21.6,15.8,11,primavera,17,kitnet,1997,28,386155.6,medio,alvenaria,05363,True,0.55,0,alagamento,2024-11-18T17:36:26.343346,0.3,2.3000000000000007,2.1963758489203062,71.30310355185588,466.0439362286826
17.0,19.9,13.8,90.0,1012.0,3.3,33.3,0.0,13865.0,32.1,3.3,18.8,15.0,10,primavera,4,apartamento,1980,45,231157.06,medio,alvenaria,02581,True,0.6000000000000001,0,alagamento,2024-10-24T04:36:26.343346,0.3,6.099999999999998,-12.501076411599582,0.0,0.0
19.7,22.0,17.9,75.2,1016.6,3.5,263.9,0.0,12589.0,43.5,4.2,18.7,14.8,4,outono,22,casa,2005,20,147933.27,baixo,alvenaria,31094,True,0.6000000000000001,1,alagamento,2025-04-22T22:36:26.343346,0.3,4.100000000000001,4.010422036140369,0.0,0.0
32.2,33.4,28.1,89.6,1002.5,9.6,345.3,55.6,8782.0,100.0,7.5,34.1,30.1,4,outono,10,apartamento,2015,10,652883.39,alto,mista,09909,True,0.2,1,alagamento,2024-04-30T10:36:26.343346,0.72,5.299999999999997,-1.8451915772317948,121.96267719178392,825.8723165928066
25.0,26.8,22.8,72.3,1010.2,0.3,89.0,0.0,14950.0,39.7,4.3,26.8,19.4,10,primavera,22,apartamento,1993,32,62164.85,baixo,alvenaria,27941,True,0.7,0,alagamento,2022-10-14T22:36:26.343346,0.3,4.0,1.4123502103026326,0.0,0.0
34.4,37.5,28.8,51.3,1016.3,5.3,288.5,0.0,5963.0,32.2,8.2,34.3,24.6,12,verao,12,casa,2022,3,542847.56,alto,alvenaria,09167,True,0.30000000000000004,0,alagamento,2023-12-17T12:36:26.343346,0.3,8.7,-1.4485539355855874,0.0,0.0
11.7,12.9,8.5,100.0,1004.7,5.0,282.5,108.4,10669.0,100.0,0.1,14.0,11.7,5,outono,2,casa,1983,42,388712.54,medio,alvenaria,81477,True,0.7,1,alagamento,2023-05-18T02:36:26.343346,0.9359999999999999,4.4,-0.1044617786928792,205.07247507160477,594.0615113931709
37.3,38.8,30.6,62.6,1004.4,10.1,11.1,113.3,6178.0,100.0,8.3,39.7,29.8,5,outono,13,casa,1987,38,141931.71,baixo,alvenaria,61812,True,0.8,1,alagamento,2023-05-29T13:36:26.343346,0.9359999999999999,8.199999999999996,8.749654564204073,299.6169596636489,893.5703998355212
